"node1","node2","Uni_N1","Uni_N2"
"eco:b2572","eco:b3235","P0AFX7","P0AEE3"
"eco:b0642","eco:b3236","P07813","P61889"
"eco:b3092","eco:b3236","P0A8G3","P61889"
"eco:b2890","eco:b3236","P0A8N3","P61889"
"eco:b2516","eco:b3250","P27434","P16926"
"eco:b0881","eco:b3250","P0A8Q6","P16926"
"eco:b2516","eco:b3251","P27434","P0A9X4"
"eco:b2004","eco:b3251","P76364","P0A9X4"
"eco:b0436","eco:b3251","P0A850","P0A9X4"
"eco:b0436","eco:b3294","P0A850","P0AG44"
"eco:b0424","eco:b3295","Q46948","P0A7Z4"
"eco:b1066","eco:b3296","P0A948","P0A7V8"
"eco:b0424","eco:b3296","Q46948","P0A7V8"
"eco:b0424","eco:b3297","Q46948","P0A7R9"
"eco:b0436","eco:b3297","P0A850","P0A7R9"
"eco:b2231","eco:b3299","P0AES4","P0A7Q6"
"eco:b0098","eco:b3300","P10408","P0AGA2"
"eco:b3175","eco:b3300","P0AG99","P0AGA2"
"eco:b0093","eco:b3300","P06136","P0AGA2"
"eco:b0436","eco:b3301","P0A850","P02413"
"eco:b1084","eco:b3301","P21513","P02413"
"eco:b0436","eco:b3303","P0A850","P0A7W1"
"eco:b0436","eco:b3305","P0A850","P0AG55"
"eco:b0424","eco:b3305","Q46948","P0AG55"
"eco:b0424","eco:b3306","Q46948","P0A7W7"
"eco:b0436","eco:b3307","P0A850","P0AG59"
"eco:b0436","eco:b3308","P0A850","P62399"
"eco:b0424","eco:b3308","Q46948","P62399"
"eco:b0436","eco:b3310","P0A850","P0ADY3"
"eco:b0424","eco:b3310","Q46948","P0ADY3"
"eco:b0436","eco:b3313","P0A850","P0ADY7"
"eco:b0424","eco:b3314","Q46948","P0A7V3"
"eco:b0436","eco:b3314","P0A850","P0A7V3"
"eco:b0436","eco:b3315","P0A850","P61175"
"eco:b2231","eco:b3316","P0AES4","P0A7U3"
"eco:b0424","eco:b3316","Q46948","P0A7U3"
"eco:b2573","eco:b3316","P0AGB6","P0A7U3"
"eco:b0436","eco:b3316","P0A850","P0A7U3"
"eco:b1888","eco:b3316","P07363","P0A7U3"
"eco:b1939","eco:b3316","P0ABZ1","P0A7U3"
"eco:b0424","eco:b3317","Q46948","P60422"
"eco:b3295","eco:b3317","P0A7Z4","P60422"
"eco:b1084","eco:b3317","P21513","P60422"
"eco:b0436","eco:b3317","P0A850","P60422"
"eco:b0436","eco:b3319","P0A850","P60723"
"eco:b0436","eco:b3320","P0A850","P60438"
"eco:b0424","eco:b3321","Q46948","P0A7R5"
"eco:b0436","eco:b3321","P0A850","P0A7R5"
"eco:b0416","eco:b3321","P0A780","P0A7R5"
"eco:b0424","eco:b3339","Q46948","P0CE47"
"eco:b0170","eco:b3339","P0A6P1","P0CE47"
"eco:b0170","eco:b3340","P0A6P1","P0A6M8"
"eco:b3339","eco:b3340","P0CE47","P0A6M8"
"eco:b0436","eco:b3341","P0A850","P02359"
"eco:b1718","eco:b3341","P0A707","P02359"
"eco:b0424","eco:b3342","Q46948","P0A7S3"
"eco:b2721","eco:b3349","P16431","P0A9K9"
"eco:b2727","eco:b3349","P0AAN3","P0A9K9"
"eco:b2726","eco:b3349","P0A700","P0A9K9"
"eco:b1127","eco:b3359","P29745","P18335"
"eco:b0436","eco:b3359","P0A850","P18335"
"eco:b1000","eco:b3359","P36659","P18335"
"eco:b1812","eco:b3360","P05041","P00903"
"eco:b2960","eco:b3385","P0A8I5","P32662"
"eco:b3316","eco:b3385","P0A7U3","P32662"
"eco:b1079","eco:b3385","P0A6S0","P32662"
"eco:b2239","eco:b3385","P09394","P32662"
"eco:b1941","eco:b3386","P52612","P0AG07"
"eco:b1946","eco:b3386","P15070","P0AG07"
"eco:b1926","eco:b3386","P0ABY2","P0AG07"
"eco:b1074","eco:b3386","P0ABX2","P0AG07"
"eco:b1925","eco:b3386","P26608","P0AG07"
"eco:b0194","eco:b3386","P16659","P0AG07"
"eco:b1945","eco:b3386","P06974","P0AG07"
"eco:b1950","eco:b3386","P33135","P0AG07"
"eco:b1884","eco:b3386","P07364","P0AG07"
"eco:b2573","eco:b3386","P0AGB6","P0AG07"
"eco:b0094","eco:b3388","P0ABH0","P11557"
"eco:b0177","eco:b3388","P0A940","P11557"
"eco:b0084","eco:b3388","P0AD68","P11557"
"eco:b0083","eco:b3388","P0AEN4","P11557"
"eco:b0095","eco:b3388","P0A9A6","P11557"
"eco:b0093","eco:b3388","P06136","P11557"
"eco:b0149","eco:b3396","P02919","P02918"
"eco:b3147","eco:b3396","P45464","P02918"
"eco:b2029","eco:b3403","P00350","P22259"
"eco:b3096","eco:b3404","P42615","P0AEJ4"
"eco:b3404","eco:b3405","P0AEJ4","P0AA16"
"eco:b0424","eco:b3418","Q46948","P06993"
"eco:b0476","eco:b3418","P23872","P06993"
"eco:b1622","eco:b3418","P23256","P06993"
"eco:b0015","eco:b3461","P08622","P0AGB3"
"eco:b0014","eco:b3461","P0A6Y8","P0AGB3"
"eco:b0094","eco:b3462","P0ABH0","P0AC30"
"eco:b0093","eco:b3462","P06136","P0AC30"
"eco:b0095","eco:b3463","P0A9A6","P0A9R7"
"eco:b2610","eco:b3464","P0AGD7","P10121"
"eco:b0434","eco:b3472","P0ADA5","P0AEE1"
"eco:b0782","eco:b3472","P0AEZ9","P0AEE1"
"eco:b3150","eco:b3472","P64596","P0AEE1"
"eco:b1739","eco:b3472","P0ADB1","P0AEE1"
"eco:b3472","eco:b3506","P0AEE1","P37194"
"eco:b0462","eco:b3514","P31224","P37637"
"eco:b0881","eco:b3517","P0A8Q6","P69908"
"eco:b3506","eco:b3517","P37194","P69908"
"eco:b0197","eco:b3517","P28635","P69908"
"eco:b0865","eco:b3517","P75818","P69908"
"eco:b3426","eco:b3517","P13035","P69908"
"eco:b0817","eco:b3520","P0A9F1","P37640"
"eco:b1084","eco:b3521","P21513","P37641"
"eco:b2243","eco:b3526","P0A996","P37647"
"eco:b1084","eco:b3540","P21513","P37313"
"eco:b1878","eco:b3552","P76297","P37665"
"eco:b2924","eco:b3554","P0C0S1","P0ADK0"
"eco:b0436","eco:b3572","P0A850","P09053"
"eco:b0881","eco:b3588","P0A8Q6","P37685"
"eco:b0496","eco:b3600","P77504","P09424"
"eco:b2414","eco:b3607","P0ABK5","P0A9D4"
"eco:b0098","eco:b3609","P10408","P0AG86"
"eco:b0755","eco:b3612","P62707","P37689"
"eco:b0605","eco:b3612","P0AE08","P37689"
"eco:b0436","eco:b3635","P0A850","P05523"
"eco:b1084","eco:b3636","P21513","P0A7N9"
"eco:b0436","eco:b3637","P0A850","P0A7M2"
"eco:b1084","eco:b3637","P21513","P0A7M2"
"eco:b0424","eco:b3637","Q46948","P0A7M2"
"eco:b1094","eco:b3650","P0A6A8","P0AG24"
"eco:b2231","eco:b3699","P0AES4","P0AES6"
"eco:b0640","eco:b3701","P28630","P0A988"
"eco:b0184","eco:b3701","P10443","P0A988"
"eco:b0231","eco:b3701","Q47155","P0A988"
"eco:b1099","eco:b3701","P28631","P0A988"
"eco:b3385","eco:b3701","P32662","P0A988"
"eco:b2496","eco:b3701","P69931","P0A988"
"eco:b0215","eco:b3701","P03007","P0A988"
"eco:b0470","eco:b3701","P06710","P0A988"
"eco:b0440","eco:b3702","P0ACF4","P03004"
"eco:b1241","eco:b3702","P0A9Q7","P03004"
"eco:b0812","eco:b3702","P0ABT2","P03004"
"eco:b3317","eco:b3702","P60422","P03004"
"eco:b3149","eco:b3702","P66817","P03004"
"eco:b2496","eco:b3702","P69931","P03004"
"eco:b3303","eco:b3705","P0A7W1","P25714"
"eco:b3349","eco:b3705","P0A9K9","P25714"
"eco:b2996","eco:b3705","P0AAJ8","P25714"
"eco:b1817","eco:b3705","P69797","P25714"
"eco:b0408","eco:b3705","P0AG90","P25714"
"eco:b3357","eco:b3705","P0ACJ8","P25714"
"eco:b1084","eco:b3705","P21513","P25714"
"eco:b1109","eco:b3705","P00393","P25714"
"eco:b1322","eco:b3705","P0A8R7","P25714"
"eco:b3193","eco:b3705","P64604","P25714"
"eco:b0960","eco:b3705","P75870","P25714"
"eco:b3295","eco:b3705","P0A7Z4","P25714"
"eco:b2215","eco:b3705","P06996","P25714"
"eco:b0839","eco:b3705","P08506","P25714"
"eco:b0432","eco:b3705","P0ABJ1","P25714"
"eco:b0577","eco:b3705","P0AAT4","P25714"
"eco:b2286","eco:b3705","P33599","P25714"
"eco:b0911","eco:b3705","P0AG67","P25714"
"eco:b3339","eco:b3705","P0CE47","P25714"
"eco:b0635","eco:b3705","P0AD65","P25714"
"eco:b0087","eco:b3705","P0A6W3","P25714"
"eco:b1609","eco:b3705","P18392","P25714"
"eco:b0431","eco:b3705","P0ABI8","P25714"
"eco:b0015","eco:b3705","P08622","P25714"
"eco:b1779","eco:b3705","P0A9B2","P25714"
"eco:b1241","eco:b3705","P0A9Q7","P25714"
"eco:b0169","eco:b3705","P0A7V0","P25714"
"eco:b2866","eco:b3705","Q46799","P25714"
"eco:b3296","eco:b3705","P0A7V8","P25714"
"eco:b0345","eco:b3705","A0A4D6FVL5","P25714"
"eco:b3178","eco:b3705","P0AAI3","P25714"
"eco:b0727","eco:b3705","P0AFG6","P25714"
"eco:b3314","eco:b3705","P0A7V3","P25714"
"eco:b0723","eco:b3705","P0AC41","P25714"
"eco:b0199","eco:b3705","P30750","P25714"
"eco:b1015","eco:b3705","P07117","P25714"
"eco:b3633","eco:b3705","P0AC75","P25714"
"eco:b3605","eco:b3705","P33232","P25714"
"eco:b0957","eco:b3705","P0A910","P25714"
"eco:b3251","eco:b3705","P0A9X4","P25714"
"eco:b3319","eco:b3705","P60723","P25714"
"eco:b0489","eco:b3705","P0AA53","P25714"
"eco:b0093","eco:b3705","P06136","P25714"
"eco:b2014","eco:b3705","P0AA47","P25714"
"eco:b0345","eco:b3705","P03023","P25714"
"eco:b0115","eco:b3705","P06959","P25714"
"eco:b3175","eco:b3705","P0AG99","P25714"
"eco:b0424","eco:b3708","Q46948","P0A853"
"eco:b0903","eco:b3708","P09373","P0A853"
"eco:b2416","eco:b3723","P08839","P11989"
"eco:b3722","eco:b3723","P08722","P11989"
"eco:b2415","eco:b3723","P0AA04","P11989"
"eco:b0436","eco:b3728","P0A850","P0AG82"
"eco:b2297","eco:b3730","P0A9M8","P0ACC7"
"eco:b3705","eco:b3732","P25714","P0ABB4"
"eco:b0881","eco:b3732","P0A8Q6","P0ABB4"
"eco:b2212","eco:b3733","P05050","P0ABA6"
"eco:b0945","eco:b3734","P0A7E1","P0ABB0"
"eco:b3705","eco:b3734","P25714","P0ABB0"
"eco:b1189","eco:b3734","P0A6J5","P0ABB0"
"eco:b0881","eco:b3734","P0A8Q6","P0ABB0"
"eco:b3732","eco:b3734","P0ABB4","P0ABB0"
"eco:b3733","eco:b3734","P0ABA6","P0ABB0"
"eco:b3734","eco:b3736","P0ABB0","P0ABA0"
"eco:b3734","eco:b3737","P0ABB0","P68699"
"eco:b2231","eco:b3740","P0AES4","P0A6U5"
"eco:b3705","eco:b3751","P25714","P02925"
"eco:b1207","eco:b3752","P0A717","P0A9J6"
"eco:b3705","eco:b3772","P25714","P04968"
"eco:b2779","eco:b3780","P0A6P9","P0A8J8"
"eco:b0143","eco:b3780","P0ABF1","P0A8J8"
"eco:b1084","eco:b3780","P21513","P0A8J8"
"eco:b3164","eco:b3780","P05055","P0A8J8"
"eco:b0145","eco:b3781","P0ABS1","P0AA25"
"eco:b0170","eco:b3781","P0A6P1","P0AA25"
"eco:b1014","eco:b3781","P09546","P0AA25"
"eco:b0631","eco:b3781","P0A8J4","P0AA25"
"eco:b3708","eco:b3781","P0A853","P0AA25"
"eco:b0095","eco:b3781","P0A9A6","P0AA25"
"eco:b1623","eco:b3781","P22333","P0AA25"
"eco:b3340","eco:b3781","P0A6M8","P0AA25"
"eco:b0008","eco:b3781","P0A870","P0AA25"
"eco:b0683","eco:b3781","P0A9A9","P0AA25"
"eco:b1238","eco:b3781","P23331","P0AA25"
"eco:b0180","eco:b3781","P0A6Q6","P0AA25"
"eco:b1288","eco:b3781","P0AEK4","P0AA25"
"eco:b2925","eco:b3781","P0AB71","P0AA25"
"eco:b0729","eco:b3781","P0AGE9","P0AA25"
"eco:b0171","eco:b3781","P0A7E9","P0AA25"
"eco:b3751","eco:b3781","P02925","P0AA25"
"eco:b2797","eco:b3781","P30744","P0AA25"
"eco:b3349","eco:b3781","P0A9K9","P0AA25"
"eco:b0166","eco:b3781","P0A9D8","P0AA25"
"eco:b0426","eco:b3781","P0A8E7","P0AA25"
"eco:b2149","eco:b3781","P0AAG8","P0AA25"
"eco:b0344","eco:b3781","P00722","P0AA25"
"eco:b0344","eco:b3781","G0ZKW2","P0AA25"
"eco:b2699","eco:b3781","P0A7G6","P0AA25"
"eco:b0728","eco:b3781","P0A836","P0AA25"
"eco:b1765","eco:b3781","P0ACY1","P0AA25"
"eco:b3251","eco:b3781","P0A9X4","P0AA25"
"eco:b2779","eco:b3781","P0A6P9","P0AA25"
"eco:b0440","eco:b3781","P0ACF4","P0AA25"
"eco:b2217","eco:b3781","P0DMC7","P0AA25"
"eco:b1093","eco:b3781","P0AEK2","P0AA25"
"eco:b2610","eco:b3781","P0AGD7","P0AA25"
"eco:b0413","eco:b3781","P0A8D0","P0AA25"
"eco:b1324","eco:b3781","P0A862","P0AA25"
"eco:b3556","eco:b3781","P0A9X9","P0AA25"
"eco:b2690","eco:b3781","P77475","P0AA25"
"eco:b1136","eco:b3781","P08200","P0AA25"
"eco:b2234","eco:b3781","P00452","P0AA25"
"eco:b0437","eco:b3781","P0A6G7","P0AA25"
"eco:b2518","eco:b3781","P0A763","P0AA25"
"eco:b2215","eco:b3781","P06996","P0AA25"
"eco:b1779","eco:b3781","P0A9B2","P0AA25"
"eco:b1846","eco:b3781","P33218","P0AA25"
"eco:b3183","eco:b3781","P42641","P0AA25"
"eco:b2210","eco:b3781","P33940","P0AA25"
"eco:b0888","eco:b3781","P0A9P4","P0AA25"
"eco:b0957","eco:b3781","P0A910","P0AA25"
"eco:b0723","eco:b3781","P0AC41","P0AA25"
"eco:b3176","eco:b3781","P31120","P0AA25"
"eco:b0929","eco:b3781","P02931","P0AA25"
"eco:b1830","eco:b3781","P23865","P0AA25"
"eco:b0118","eco:b3781","P36683","P0AA25"
"eco:b3201","eco:b3781","P0A9V1","P0AA25"
"eco:b3649","eco:b3781","P0A800","P0AA25"
"eco:b3734","eco:b3781","P0ABB0","P0AA25"
"eco:b2417","eco:b3781","P69783","P0AA25"
"eco:b3405","eco:b3781","P0AA16","P0AA25"
"eco:b2000","eco:b3781","P39180","P0AA25"
"eco:b0473","eco:b3781","P0A6Z3","P0AA25"
"eco:b3730","eco:b3781","P0ACC7","P0AA25"
"eco:b0954","eco:b3781","P0A6Q3","P0AA25"
"eco:b1854","eco:b3781","P21599","P0AA25"
"eco:b3732","eco:b3781","P0ABB4","P0AA25"
"eco:b3705","eco:b3783","P25714","P0AG30"
"eco:b0189","eco:b3783","P0AFW8","P0AG30"
"eco:b0436","eco:b3783","P0A850","P0AG30"
"eco:b3705","eco:b3802","P25714","P0ACB7"
"eco:b0881","eco:b3802","P0A8Q6","P0ACB7"
"eco:b2530","eco:b3807","P0A6B7","P27838"
"eco:b2733","eco:b3813","P23909","P03018"
"eco:b3705","eco:b3816","P25714","P0ABI4"
"eco:b3781","eco:b3831","P0AA25","P12758"
"eco:b3705","eco:b3831","P25714","P12758"
"eco:b3781","eco:b3833","P0AA25","P0A887"
"eco:b0881","eco:b3833","P0A8Q6","P0A887"
"eco:b3836","eco:b3838","P69428","P69425"
"eco:b1591","eco:b3838","P69853","P69425"
"eco:b0123","eco:b3838","P36649","P69425"
"eco:b3017","eco:b3838","P26648","P69425"
"eco:b0894","eco:b3838","P18775","P69425"
"eco:b3836","eco:b3839","P69428","P69423"
"eco:b0894","eco:b3839","P18775","P69423"
"eco:b3017","eco:b3839","P26648","P69423"
"eco:b3838","eco:b3839","P69425","P69423"
"eco:b0123","eco:b3839","P36649","P69423"
"eco:b1591","eco:b3839","P69853","P69423"
"eco:b3781","eco:b3846","P0AA25","P21177"
"eco:b0009","eco:b3856","P0AF03","P32125"
"eco:b0827","eco:b3856","P12281","P32125"
"eco:b1224","eco:b3856","P09152","P32125"
"eco:b3856","eco:b3857","P32125","P32173"
"eco:b1224","eco:b3857","P09152","P32173"
"eco:b0827","eco:b3857","P12281","P32173"
"eco:b0383","eco:b3860","P00634","P0AEG4"
"eco:b1185","eco:b3860","P0A6M2","P0AEG4"
"eco:b2195","eco:b3860","P0AA86","P0AEG4"
"eco:b2553","eco:b3869","P0A9Z1","P0AFB5"
"eco:b3868","eco:b3869","P0AFB8","P0AFB5"
"eco:b0450","eco:b3869","P0AC55","P0AFB5"
"eco:b0436","eco:b3888","P0A850","P0ADQ2"
"eco:b1474","eco:b3891","P24183","P13024"
"eco:b3891","eco:b3894","P13024","P32176"
"eco:b0424","eco:b3894","Q46948","P32176"
"eco:b3893","eco:b3894","P0AAJ5","P32176"
"eco:b3781","eco:b3894","P0AA25","P32176"
"eco:b3067","eco:b3905","P00579","P09377"
"eco:b3067","eco:b3906","P00579","P09378"
"eco:b3781","eco:b3908","P0AA25","P00448"
"eco:b3911","eco:b3912","P0AE82","P0AE88"
"eco:b3405","eco:b3912","P0AA16","P0AE88"
"eco:b3781","eco:b3919","P0AA25","P0A858"
"eco:b2779","eco:b3926","P0A6P9","P0A6F3"
"eco:b0095","eco:b3928","P0A9A6","P0AF36"
"eco:b0094","eco:b3928","P0ABH0","P0AF36"
"eco:b2910","eco:b3928","P0ADS2","P0AF36"
"eco:b0958","eco:b3931","P0AFZ5","P0A6H5"
"eco:b3781","eco:b3931","P0AA25","P0A6H5"
"eco:b3931","eco:b3932","P0A6H5","P0A7B8"
"eco:b0083","eco:b3933","P0AEN4","P29131"
"eco:b2748","eco:b3933","P0A6S5","P29131"
"eco:b0093","eco:b3933","P06136","P29131"
"eco:b0084","eco:b3933","P0AD68","P29131"
"eco:b2817","eco:b3933","P63883","P29131"
"eco:b0094","eco:b3933","P0ABH0","P29131"
"eco:b3388","eco:b3933","P11557","P29131"
"eco:b3208","eco:b3933","P46022","P29131"
"eco:b0149","eco:b3933","P02919","P29131"
"eco:b3396","eco:b3933","P02918","P29131"
"eco:b0089","eco:b3933","P0ABG4","P29131"
"eco:b3781","eco:b3942","P0AA25","P13029"
"eco:b0881","eco:b3942","P0A8Q6","P13029"
"eco:b0436","eco:b3945","P0A850","P0A9S5"
"eco:b2553","eco:b3959","P0A9Z1","P0A6C8"
"eco:b3702","eco:b3961","P03004","P0ACQ4"
"eco:b3781","eco:b3962","P0AA25","P27306"
"eco:b0436","eco:b3965","P0A850","P23003"
"eco:b1252","eco:b3966","P02929","P06129"
"eco:b0424","eco:b3980","Q46948","P0CE48"
"eco:b3175","eco:b3981","P0AG99","P0AG96"
"eco:b3300","eco:b3981","P0AGA2","P0AG96"
"eco:b0098","eco:b3981","P10408","P0AG96"
"eco:b3781","eco:b3982","P0AA25","P0AFG0"
"eco:b3783","eco:b3982","P0AG30","P0AFG0"
"eco:b0424","eco:b3983","Q46948","P0A7J7"
"eco:b3734","eco:b3984","P0ABB0","P0A7L0"
"eco:b0424","eco:b3984","Q46948","P0A7L0"
"eco:b1084","eco:b3984","P21513","P0A7L0"
"eco:b0436","eco:b3984","P0A850","P0A7L0"
"eco:b0424","eco:b3985","Q46948","P0A7J3"
"eco:b0436","eco:b3985","P0A850","P0A7J3"
"eco:b0424","eco:b3986","Q46948","P0A7K2"
"eco:b0436","eco:b3986","P0A850","P0A7K2"
"eco:b0424","eco:b3987","Q46948","P0A8V2"
"eco:b3295","eco:b3987","P0A7Z4","P0A8V2"
"eco:b1114","eco:b3987","P30958","P0A8V2"
"eco:b1922","eco:b3987","P0AEM6","P0A8V2"
"eco:b3987","eco:b3988","P0A8V2","P0A8T7"
"eco:b3067","eco:b3988","P00579","P0A8T7"
"eco:b3295","eco:b3988","P0A7Z4","P0A8T7"
"eco:b3067","eco:b3995","P00579","P0AFX4"
"eco:b0436","eco:b3996","P0A850","P32664"
"eco:b3702","eco:b4000","P03004","P0ACF0"
"eco:b1823","eco:b4000","P0A9Y6","P0ACF0"
"eco:b4003","eco:b4004","P14377","P14375"
"eco:b2935","eco:b4006","P27302","P15639"
"eco:b1136","eco:b4016","P08200","P11071"
"eco:b0008","eco:b4034","P0A870","P0AEX9"
"eco:b0015","eco:b4034","P08622","P0AEX9"
"eco:b4033","eco:b4034","P02916","P0AEX9"
"eco:b3781","eco:b4034","P0AA25","P0AEX9"
"eco:b4032","eco:b4034","P68183","P0AEX9"
"eco:b4034","eco:b4035","P0AEX9","P68187"
"eco:b3781","eco:b4036","P0AA25","P02943"
"eco:b0098","eco:b4036","P10408","P02943"
"eco:b0736","eco:b4041","P0A8Z3","P0A7A7"
"eco:b1049","eco:b4041","P62517","P0A7A7"
"eco:b1094","eco:b4041","P0A6A8","P0A7A7"
"eco:b3778","eco:b4052","P09980","P0ACB0"
"eco:b0470","eco:b4052","P06710","P0ACB0"
"eco:b3066","eco:b4052","P0ABS5","P0ACB0"
"eco:b3702","eco:b4052","P03004","P0ACB0"
"eco:b3317","eco:b4052","P60422","P0ACB0"
"eco:b1610","eco:b4052","P16525","P0ACB0"
"eco:b0881","eco:b4055","P0A8Q6","P0AE22"
"eco:b0437","eco:b4058","P0A6G7","P0A698"
"eco:b0436","eco:b4058","P0A850","P0A698"
"eco:b0184","eco:b4059","P10443","P0AGE0"
"eco:b0470","eco:b4059","P06710","P0AGE0"
"eco:b2726","eco:b4079","P0A700","P07658"
"eco:b1713","eco:b4081","P07395","P32715"
"eco:b3751","eco:b4088","P02925","P39265"
"eco:b4112","eco:b4113","G1E6H3","P30843"
"eco:b4112","eco:b4113","P30844","P30843"
"eco:b2412","eco:b4114","P77173","P30845"
"eco:b0476","eco:b4119","P23872","P06720"
"eco:b4124","eco:b4125","P0AD01","P0AEC8"
"eco:b0619","eco:b4125","P77510","P0AEC8"
"eco:b4006","eco:b4129","P15639","P0A8N5"
"eco:b3746","eco:b4131","P31473","P0A9H3"
"eco:b2156","eco:b4133","P25737","P23890"
"eco:b2195","eco:b4136","P0AA86","P36655"
"eco:b3869","eco:b4139","P0AFB5","P0AC38"
"eco:b3781","eco:b4142","P0AA25","P0A6F9"
"eco:b4034","eco:b4142","P0AEX9","P0A6F9"
"eco:b3425","eco:b4142","P0A6V5","P0A6F9"
"eco:b2614","eco:b4143","P09372","P0A6F5"
"eco:b3988","eco:b4143","P0A8T7","P0A6F5"
"eco:b3990","eco:b4143","P30140","P0A6F5"
"eco:b2721","eco:b4143","P16431","P0A6F5"
"eco:b3991","eco:b4143","P30139","P0A6F5"
"eco:b0776","eco:b4143","P12998","P0A6F5"
"eco:b0424","eco:b4143","Q46948","P0A6F5"
"eco:b1704","eco:b4143","P00887","P0A6F5"
"eco:b4142","eco:b4143","P0A6F9","P0A6F5"
"eco:b0436","eco:b4143","P0A850","P0A6F5"
"eco:b1714","eco:b4143","P08312","P0A6F5"
"eco:b1117","eco:b4143","P75957","P0A6F5"
"eco:b0911","eco:b4143","P0AG67","P0A6F5"
"eco:b2096","eco:b4143","P0C8J6","P0A6F5"
"eco:b0231","eco:b4143","Q47155","P0A6F5"
"eco:b2103","eco:b4143","P76422","P0A6F5"
"eco:b3461","eco:b4143","P0AGB3","P0A6F5"
"eco:b4034","eco:b4143","P0AEX9","P0A6F5"
"eco:b3425","eco:b4143","P0A6V5","P0A6F5"
"eco:b3559","eco:b4143","P00961","P0A6F5"
"eco:b3829","eco:b4143","P25665","P0A6F5"
"eco:b3236","eco:b4143","P61889","P0A6F5"
"eco:b0607","eco:b4143","P39177","P0A6F5"
"eco:b0074","eco:b4143","P09151","P0A6F5"
"eco:b2036","eco:b4143","P37747","P0A6F5"
"eco:b1713","eco:b4143","P07395","P0A6F5"
"eco:b3616","eco:b4143","P07913","P0A6F5"
"eco:b0077","eco:b4143","P00893","P0A6F5"
"eco:b2573","eco:b4146","P0AGB6","P39280"
"eco:b1926","eco:b4146","P0ABY2","P39280"
"eco:b1071","eco:b4146","P0AEM4","P39280"
"eco:b1945","eco:b4146","P06974","P39280"
"eco:b1922","eco:b4146","P0AEM6","P39280"
"eco:b0436","eco:b4146","P0A850","P39280"
"eco:b1946","eco:b4146","P15070","P39280"
"eco:b1941","eco:b4146","P52612","P39280"
"eco:b1925","eco:b4146","P26608","P39280"
"eco:b1884","eco:b4146","P07364","P39280"
"eco:b3552","eco:b4146","P37665","P39280"
"eco:b1378","eco:b4146","P52647","P39280"
"eco:b3781","eco:b4147","P0AA25","P0A6N4"
"eco:b1256","eco:b4153","P0A915","P0AC47"
"eco:b3506","eco:b4154","P37194","P00363"
"eco:b4151","eco:b4154","P0A8Q3","P00363"
"eco:b3850","eco:b4154","P0ACB4","P00363"
"eco:b0865","eco:b4154","P75818","P00363"
"eco:b0114","eco:b4154","P0AFG8","P00363"
"eco:b4153","eco:b4154","P0AC47","P00363"
"eco:b1614","eco:b4154","P77804","P00363"
"eco:b4152","eco:b4154","P0A8Q0","P00363"
"eco:b1256","eco:b4154","P0A915","P00363"
"eco:b0881","eco:b4161","P0A8Q6","P39286"
"eco:b1099","eco:b4170","P28631","P23367"
"eco:b0470","eco:b4170","P06710","P23367"
"eco:b2831","eco:b4170","P06722","P23367"
"eco:b2733","eco:b4170","P23909","P23367"
"eco:b1960","eco:b4170","P09184","P23367"
"eco:b0640","eco:b4170","P28630","P23367"
"eco:b3813","eco:b4170","P03018","P23367"
"eco:b2699","eco:b4170","P0A7G6","P23367"
"eco:b0143","eco:b4172","P0ABF1","P0A6X3"
"eco:b3783","eco:b4172","P0AG30","P0A6X3"
"eco:b3178","eco:b4174","P0AAI3","P0ABC7"
"eco:b3705","eco:b4174","P25714","P0ABC7"
"eco:b3178","eco:b4175","P0AAI3","P0ABC3"
"eco:b3705","eco:b4175","P25714","P0ABC3"
"eco:b2512","eco:b4175","P77774","P0ABC3"
"eco:b2954","eco:b4177","P52061","P0A7D4"
"eco:b0143","eco:b4179","P0ABF1","P21499"
"eco:b2891","eco:b4200","P07012","P02358"
"eco:b3935","eco:b4201","P17888","P07013"
"eco:b3734","eco:b4203","P0ABB0","P0A7R1"
"eco:b1084","eco:b4203","P21513","P0A7R1"
"eco:b3984","eco:b4203","P0A7L0","P0A7R1"
"eco:b4200","eco:b4203","P02358","P0A7R1"
"eco:b3297","eco:b4203","P0A7R9","P0A7R1"
"eco:b3781","eco:b4207","P0AA25","P0A9L3"
"eco:b3781","eco:b4238","P0AA25","P28903"
"eco:b3705","eco:b4240","P25714","P36672"
"eco:b4244","eco:b4245","P0A7F3","P0A786"
"eco:b2976","eco:b4258","P37330","P07118"
"eco:b0470","eco:b4259","P06710","P28905"
"eco:b0640","eco:b4259","P28630","P28905"
"eco:b0184","eco:b4259","P10443","P28905"
"eco:b4059","eco:b4259","P0AGE0","P28905"
"eco:b3701","eco:b4259","P0A988","P28905"
"eco:b1099","eco:b4259","P28631","P28905"
"eco:b3201","eco:b4261","P0A9V1","P0AF98"
"eco:b3201","eco:b4262","P0A9V1","P0ADC6"
"eco:b0199","eco:b4280","P30750","P39353"
"eco:b0817","eco:b4280","P0A9F1","P39353"
"eco:b1252","eco:b4291","P02929","P13036"
"eco:b4291","eco:b4292","P13036","P23485"
"eco:b4292","eco:b4293","P23485","P23484"
"eco:b4316","eco:b4317","P31697","P30130"
"eco:b4316","eco:b4318","P31697","P08189"
"eco:b4316","eco:b4319","P31697","P08190"
"eco:b4316","eco:b4320","P31697","P08191"
"eco:b4317","eco:b4320","P30130","P08191"
"eco:b1235","eco:b4326","P0AEV1","P39375"
