"node1","node2","Uni_N1","Uni_N2"
"eco:b1541","eco:b1797","P64463","P64488"
"eco:b0888","eco:b1797","P0A9P4","P64488"
"eco:b1792","eco:b1797","P76243","P64488"
"eco:b1535","eco:b1799","P31129","P76250"
"eco:b0969","eco:b1799","P0AB18","P76250"
"eco:b0042","eco:b1799","P31574","P76250"
"eco:b0152","eco:b1800","P07822","P76251"
"eco:b0039","eco:b1800","P60584","P76251"
"eco:b0973","eco:b1805","P0ACD8","P69451"
"eco:b1554","eco:b1806","P76159","P0AA91"
"eco:b0042","eco:b1807","P31574","P76256"
"eco:b1799","eco:b1807","P76250","P76256"
"eco:b0432","eco:b1808","P0ABJ1","P76257"
"eco:b0879","eco:b1808","P75831","P76257"
"eco:b0473","eco:b1808","P0A6Z3","P76257"
"eco:b1638","eco:b1809","P0AFI7","P0AEB7"
"eco:b0699","eco:b1809","P0AAU2","P0AEB7"
"eco:b1379","eco:b1809","P52644","P0AEB7"
"eco:b0098","eco:b1809","P10408","P0AEB7"
"eco:b0469","eco:b1809","P69503","P0AEB7"
"eco:b0624","eco:b1810","P37002","P64490"
"eco:b0225","eco:b1810","Q47149","P64490"
"eco:b1736","eco:b1810","P69791","P64490"
"eco:b0508","eco:b1810","P30147","P64490"
"eco:b1164","eco:b1810","P75991","P64490"
"eco:b1419","eco:b1811","P0ACW4","P67338"
"eco:b1439","eco:b1812","P77730","P05041"
"eco:b1783","eco:b1813","P0ACY3","P43337"
"eco:b0855","eco:b1814","P31134","P16095"
"eco:b1706","eco:b1814","P77649","P16095"
"eco:b0334","eco:b1814","P77243","P16095"
"eco:b1118","eco:b1816","P75958","P0AEC0"
"eco:b1771","eco:b1817","P77256","P69797"
"eco:b0231","eco:b1820","Q47155","P67601"
"eco:b1462","eco:b1820","P76121","P67601"
"eco:b1257","eco:b1820","P21363","P67601"
"eco:b1710","eco:b1820","P06610","P67601"
"eco:b1118","eco:b1820","P75958","P67601"
"eco:b0084","eco:b1820","P0AD68","P67601"
"eco:b0470","eco:b1822","P06710","P36999"
"eco:b1673","eco:b1822","P76192","P36999"
"eco:b1523","eco:b1822","P76148","P36999"
"eco:b1381","eco:b1822","P52645","P36999"
"eco:b0114","eco:b1823","P0AFG8","P0A9Y6"
"eco:b0880","eco:b1823","P0A968","P0A9Y6"
"eco:b0169","eco:b1823","P0A7V0","P0A9Y6"
"eco:b1086","eco:b1823","P0AA39","P0A9Y6"
"eco:b0440","eco:b1823","P0ACF4","P0A9Y6"
"eco:b0882","eco:b1823","P0ABH9","P0A9Y6"
"eco:b0797","eco:b1823","P25888","P0A9Y6"
"eco:b1269","eco:b1823","P37765","P0A9Y6"
"eco:b1014","eco:b1823","P09546","P0A9Y6"
"eco:b0623","eco:b1823","P0A972","P0A9Y6"
"eco:b0911","eco:b1823","P0AG67","P0A9Y6"
"eco:b0877","eco:b1823","P75829","P0A9Y6"
"eco:b0134","eco:b1823","P31057","P0A9Y6"
"eco:b0185","eco:b1823","P0ABD5","P0A9Y6"
"eco:b0948","eco:b1823","P75864","P0A9Y6"
"eco:b0023","eco:b1823","P0A7U7","P0A9Y6"
"eco:b1413","eco:b1823","P43329","P0A9Y6"
"eco:b1322","eco:b1823","P0A8R7","P0A9Y6"
"eco:b0015","eco:b1823","P08622","P0A9Y6"
"eco:b1776","eco:b1825","P77539","P64499"
"eco:b1724","eco:b1825","P64479","P64499"
"eco:b1274","eco:b1827","P06612","P76268"
"eco:b1137","eco:b1827","P75967","P76268"
"eco:b1658","eco:b1827","P0ACP7","P76268"
"eco:b1712","eco:b1827","P0A6X7","P76268"
"eco:b1284","eco:b1827","P76034","P76268"
"eco:b0628","eco:b1827","P60716","P76268"
"eco:b0422","eco:b1827","P0A8G9","P76268"
"eco:b1387","eco:b1827","P77455","P76268"
"eco:b1237","eco:b1827","P0ACF8","P76268"
"eco:b0393","eco:b1827","P36767","P76268"
"eco:b1817","eco:b1827","P69797","P76268"
"eco:b1757","eco:b1827","P78067","P76268"
"eco:b1687","eco:b1827","P77748","P76268"
"eco:b0954","eco:b1831","P0A6Q3","P45577"
"eco:b0023","eco:b1831","P0A7U7","P45577"
"eco:b0145","eco:b1831","P0ABS1","P45577"
"eco:b0386","eco:b1831","P0A9L8","P45577"
"eco:b0178","eco:b1832","P0AEU7","P76270"
"eco:b1817","eco:b1832","P69797","P76270"
"eco:b1827","eco:b1832","P76268","P76270"
"eco:b1117","eco:b1832","P75957","P76270"
"eco:b0485","eco:b1833","P77454","P0AD03"
"eco:b0995","eco:b1833","P38684","P0AD03"
"eco:b0436","eco:b1833","P0A850","P0AD03"
"eco:b1248","eco:b1833","P0A8L7","P0AD03"
"eco:b1482","eco:b1833","P0C0L2","P0AD03"
"eco:b0171","eco:b1834","P0A7E9","P76272"
"eco:b0344","eco:b1834","P00722","P76272"
"eco:b0710","eco:b1834","P0AFP6","P76272"
"eco:b1547","eco:b1834","P77515","P76272"
"eco:b0344","eco:b1834","G0ZKW2","P76272"
"eco:b1734","eco:b1835","P17411","P76273"
"eco:b1137","eco:b1836","P75967","P64503"
"eco:b1827","eco:b1836","P76268","P64503"
"eco:b1284","eco:b1836","P76034","P64503"
"eco:b1832","eco:b1836","P76270","P64503"
"eco:b0422","eco:b1836","P0A8G9","P64503"
"eco:b1658","eco:b1836","P0ACP7","P64503"
"eco:b0064","eco:b1837","P0A9E0","P76275"
"eco:b1480","eco:b1839","P68191","P64506"
"eco:b0659","eco:b1839","P0A898","P64506"
"eco:b1823","eco:b1839","P0A9Y6","P64506"
"eco:b1094","eco:b1839","P0A6A8","P64506"
"eco:b0812","eco:b1839","P0ABT2","P64506"
"eco:b0196","eco:b1841","P69411","P0AA57"
"eco:b0215","eco:b1842","P03007","P0ABS8"
"eco:b0492","eco:b1842","P77395","P0ABS8"
"eco:b1274","eco:b1842","P06612","P0ABS8"
"eco:b0470","eco:b1842","P06710","P0ABS8"
"eco:b0640","eco:b1842","P28630","P0ABS8"
"eco:b0184","eco:b1842","P10443","P0ABS8"
"eco:b1099","eco:b1842","P28631","P0ABS8"
"eco:b1281","eco:b1843","P08244","P76280"
"eco:b1302","eco:b1846","P50457","P33218"
"eco:b1137","eco:b1846","P75967","P33218"
"eco:b0440","eco:b1848","P0ACF4","P0ACY9"
"eco:b0735","eco:b1848","P0AAV0","P0ACY9"
"eco:b0237","eco:b1848","P15288","P0ACY9"
"eco:b0363","eco:b1849","Q47536","P33221"
"eco:b1519","eco:b1849","P76145","P33221"
"eco:b0421","eco:b1849","P22939","P33221"
"eco:b1081","eco:b1849","P75942","P33221"
"eco:b0028","eco:b1850","P0AEM0","P0A955"
"eco:b1709","eco:b1850","P06611","P0A955"
"eco:b1767","eco:b1851","P0A962","P0ADF6"
"eco:b0177","eco:b1851","P0A940","P0ADF6"
"eco:b1276","eco:b1851","P25516","P0ADF6"
"eco:b0908","eco:b1851","P0A6D3","P0ADF6"
"eco:b0436","eco:b1851","P0A850","P0ADF6"
"eco:b1808","eco:b1851","P76257","P0ADF6"
"eco:b1741","eco:b1851","P76213","P0ADF6"
"eco:b0879","eco:b1851","P75831","P0ADF6"
"eco:b1415","eco:b1851","P25553","P0ADF6"
"eco:b0307","eco:b1852","P77536","P0AC53"
"eco:b0403","eco:b1852","P21517","P0AC53"
"eco:b0313","eco:b1852","P17446","P0AC53"
"eco:b0903","eco:b1852","P09373","P0AC53"
"eco:b0606","eco:b1852","P35340","P0AC53"
"eco:b0727","eco:b1852","P0AFG6","P0AC53"
"eco:b0903","eco:b1854","P09373","P21599"
"eco:b0657","eco:b1854","P23930","P21599"
"eco:b0436","eco:b1854","P0A850","P21599"
"eco:b1621","eco:b1854","P19642","P21599"
"eco:b0150","eco:b1854","P06971","P21599"
"eco:b1120","eco:b1855","P75960","P24205"
"eco:b1783","eco:b1855","P0ACY3","P24205"
"eco:b0114","eco:b1855","P0AFG8","P24205"
"eco:b1054","eco:b1855","P0ACV0","P24205"
"eco:b1556","eco:b1856","P77237","P0AFS9"
"eco:b0059","eco:b1856","P60240","P0AFS9"
"eco:b1177","eco:b1856","P76001","P0AFS9"
"eco:b1120","eco:b1857","P75960","P39172"
"eco:b1855","eco:b1857","P24205","P39172"
"eco:b1846","eco:b1857","P33218","P39172"
"eco:b1399","eco:b1857","P76086","P39172"
"eco:b1782","eco:b1858","P0A908","P0A9X1"
"eco:b0891","eco:b1858","P61316","P0A9X1"
"eco:b0415","eco:b1860","P61714","P0A812"
"eco:b1537","eco:b1860","P31131","P0A812"
"eco:b0015","eco:b1860","P08622","P0A812"
"eco:b1394","eco:b1860","P77467","P0A812"
"eco:b0710","eco:b1860","P0AFP6","P0A812"
"eco:b0946","eco:b1861","P75862","P0A809"
"eco:b1269","eco:b1861","P37765","P0A809"
"eco:b0660","eco:b1861","P0A9K3","P0A809"
"eco:b0939","eco:b1863","P75856","P0A814"
"eco:b1857","eco:b1864","P39172","P0A8A0"
"eco:b0768","eco:b1864","P52696","P0A8A0"
"eco:b0386","eco:b1864","P0A9L8","P0A8A0"
"eco:b0740","eco:b1864","P0A855","P0A8A0"
"eco:b1302","eco:b1864","P50457","P0A8A0"
"eco:b1641","eco:b1864","P0A905","P0A8A0"
"eco:b0009","eco:b1864","P0AF03","P0A8A0"
"eco:b0174","eco:b1866","P60472","P21889"
"eco:b0014","eco:b1866","P0A6Y8","P21889"
"eco:b0897","eco:b1868","P21367","P37348"
"eco:b1765","eco:b1870","P0ACY1","P76290"
"eco:b0939","eco:b1870","P75856","P76290"
"eco:b0570","eco:b1870","P77485","P76290"
"eco:b0863","eco:b1870","P30859","P76290"
"eco:b0623","eco:b1872","P0A972","P46923"
"eco:b1237","eco:b1872","P0ACF8","P46923"
"eco:b1774","eco:b1872","P77280","P46923"
"eco:b0688","eco:b1872","P36938","P46923"
"eco:b0596","eco:b1872","P15047","P46923"
"eco:b1677","eco:b1872","P69776","P46923"
"eco:b0957","eco:b1872","P0A910","P46923"
"eco:b0355","eco:b1872","P51025","P46923"
"eco:b0383","eco:b1872","P00634","P46923"
"eco:b1765","eco:b1872","P0ACY1","P46923"
"eco:b1823","eco:b1872","P0A9Y6","P46923"
"eco:b0023","eco:b1872","P0A7U7","P46923"
"eco:b0439","eco:b1872","P0A9M0","P46923"
"eco:b0824","eco:b1872","P75794","P46923"
"eco:b0855","eco:b1873","P31134","P52005"
"eco:b1778","eco:b1873","P0A746","P52005"
"eco:b1814","eco:b1873","P16095","P52005"
"eco:b0382","eco:b1874","P0AAN9","P67826"
"eco:b0464","eco:b1874","P0ACS9","P67826"
"eco:b1777","eco:b1874","P76231","P67826"
"eco:b0386","eco:b1874","P0A9L8","P67826"
"eco:b0283","eco:b1874","P77183","P67826"
"eco:b1552","eco:b1875","P0A986","P52007"
"eco:b0123","eco:b1876","P36649","P11875"
"eco:b0121","eco:b1876","P09158","P11875"
"eco:b1864","eco:b1876","P0A8A0","P11875"
"eco:b1376","eco:b1876","P37903","P11875"
"eco:b0327","eco:b1881","P75692","P0A9H9"
"eco:b1736","eco:b1881","P69791","P0A9H9"
"eco:b0382","eco:b1881","P0AAN9","P0A9H9"
"eco:b1779","eco:b1881","P0A9B2","P0A9H9"
"eco:b1875","eco:b1882","P52007","P0AE67"
"eco:b1395","eco:b1884","P76083","P07364"
"eco:b0481","eco:b1885","P0AAR3","P07018"
"eco:b1638","eco:b1885","P0AFI7","P07018"
"eco:b1635","eco:b1885","P0A9D2","P07018"
"eco:b1699","eco:b1886","P77337","P07017"
"eco:b1498","eco:b1886","P77318","P07017"
"eco:b0074","eco:b1886","P09151","P07017"
"eco:b1175","eco:b1887","P0AEZ3","P0A964"
"eco:b0438","eco:b1887","P0A6H1","P0A964"
"eco:b0997","eco:b1887","P33225","P0A964"
"eco:b1253","eco:b1887","P0A8Z0","P0A964"
"eco:b0868","eco:b1887","P75821","P0A964"
"eco:b0632","eco:b1887","P0AEB2","P0A964"
"eco:b1886","eco:b1887","P07017","P0A964"
"eco:b0074","eco:b1887","P09151","P0A964"
"eco:b0328","eco:b1888","P75693","P07363"
"eco:b0014","eco:b1888","P0A6Y8","P07363"
"eco:b0308","eco:b1888","P77433","P07363"
"eco:b1435","eco:b1888","P76104","P07363"
"eco:b0594","eco:b1889","P10378","P0AF06"
"eco:b1664","eco:b1889","P77552","P0AF06"
"eco:b0569","eco:b1889","P0AFA5","P0AF06"
"eco:b0469","eco:b1889","P69503","P0AF06"
"eco:b1383","eco:b1889","P76076","P0AF06"
"eco:b0712","eco:b1889","P75745","P0AF06"
"eco:b1327","eco:b1889","P76049","P0AF06"
"eco:b0223","eco:b1890","Q47147","P09348"
"eco:b0098","eco:b1890","P10408","P09348"
"eco:b0800","eco:b1890","P30177","P09348"
"eco:b0294","eco:b1895","P71301","P46888"
"eco:b1351","eco:b1895","P15033","P46888"
"eco:b0607","eco:b1896","P39177","P31677"
"eco:b0004","eco:b1896","P00934","P31677"
"eco:b0812","eco:b1896","P0ABT2","P31677"
"eco:b1740","eco:b1897","P18843","P31678"
"eco:b0208","eco:b1900","P30864","P0AAF3"
"eco:b0046","eco:b1900","P0A754","P0AAF3"
"eco:b0197","eco:b1900","P28635","P0AAF3"
"eco:b0325","eco:b1900","P75691","P0AAF3"
"eco:b1460","eco:b1901","P28917","P02924"
"eco:b0037","eco:b1901","P31552","P02924"
"eco:b1209","eco:b1905","P61320","P0A998"
"eco:b0127","eco:b1905","P36879","P0A998"
"eco:b1084","eco:b1908","P21513","P0AD05"
"eco:b1487","eco:b1913","P76128","P0A8G0"
"eco:b1221","eco:b1913","P0AF28","P0A8G0"
"eco:b0023","eco:b1913","P0A7U7","P0A8G0"
"eco:b0726","eco:b1913","P0AFG3","P0A8G0"
"eco:b1603","eco:b1913","P07001","P0A8G0"
"eco:b1716","eco:b1913","P0A7L3","P0A8G0"
"eco:b0727","eco:b1913","P0AFG6","P0A8G0"
"eco:b0450","eco:b1913","P0AC55","P0A8G0"
"eco:b1083","eco:b1914","P29744","P0AED5"
"eco:b0535","eco:b1914","P0AEL8","P0AED5"
"eco:b0650","eco:b1914","P77319","P0AED5"
"eco:b0329","eco:b1915","P75694","P0AD07"
"eco:b1842","eco:b1915","P0ABS8","P0AD07"
"eco:b0303","eco:b1915","P75687","P0AD07"
"eco:b0159","eco:b1916","P0AF12","P07026"
"eco:b0286","eco:b1918","P77165","P0AFT2"
"eco:b1270","eco:b1918","P0A9H5","P0AFT2"
"eco:b1266","eco:b1918","P77766","P0AFT2"
"eco:b0414","eco:b1918","P25539","P0AFT2"
"eco:b0023","eco:b1919","P0A7U7","P76316"
"eco:b0727","eco:b1919","P0AFG6","P76316"
"eco:b0062","eco:b1919","P08202","P76316"
"eco:b0068","eco:b1919","P31550","P76316"
"eco:b0217","eco:b1920","P77339","P0AEM9"
"eco:b1628","eco:b1920","P77223","P0AEM9"
"eco:b0421","eco:b1920","P22939","P0AEM9"
"eco:b1750","eco:b1920","P76219","P0AEM9"
"eco:b0354","eco:b1920","P51024","P0AEM9"
"eco:b1855","eco:b1920","P24205","P0AEM9"
"eco:b0780","eco:b1920","P75767","P0AEM9"
"eco:b1071","eco:b1922","P0AEM4","P0AEM6"
"eco:b0285","eco:b1922","P77324","P0AEM6"
"eco:b1040","eco:b1922","P52106","P0AEM6"
"eco:b1732","eco:b1922","P21179","P0AEM6"
"eco:b0321","eco:b1922","P77221","P0AEM6"
"eco:b0575","eco:b1922","P38054","P0AEM6"
"eco:b0223","eco:b1922","Q47147","P0AEM6"
"eco:b0547","eco:b1923","Q47269","P04949"
"eco:b0028","eco:b1923","P0AEM0","P04949"
"eco:b1490","eco:b1923","P0AA89","P04949"
"eco:b0646","eco:b1923","P77381","P04949"
"eco:b1418","eco:b1923","P0ABE5","P04949"
"eco:b0422","eco:b1923","P0A8G9","P04949"
"eco:b1389","eco:b1925","P76078","P26608"
"eco:b1739","eco:b1926","P0ADB1","P0ABY2"
"eco:b1074","eco:b1926","P0ABX2","P0ABY2"
"eco:b0929","eco:b1926","P02931","P0ABY2"
"eco:b1924","eco:b1926","P24216","P0ABY2"
"eco:b0295","eco:b1926","P56257","P0ABY2"
"eco:b0990","eco:b1927","P0A978","P26612"
"eco:b1189","eco:b1928","P0A6J5","P31063"
"eco:b0607","eco:b1928","P39177","P31063"
"eco:b0090","eco:b1928","P17443","P31063"
"eco:b1876","eco:b1928","P11875","P31063"
"eco:b0121","eco:b1928","P09158","P31063"
"eco:b1491","eco:b1928","P64426","P31063"
"eco:b1081","eco:b1931","P75942","P76318"
"eco:b1849","eco:b1931","P33221","P76318"
"eco:b1519","eco:b1931","P76145","P76318"
"eco:b0412","eco:b1938","P46122","P25798"
"eco:b0948","eco:b1939","P75864","P0ABZ1"
"eco:b1938","eco:b1939","P25798","P0ABZ1"
"eco:b1426","eco:b1940","P0ACW6","P31068"
"eco:b1273","eco:b1940","P0AB61","P31068"
"eco:b1779","eco:b1941","P0A9B2","P52612"
"eco:b0839","eco:b1941","P08506","P52612"
"eco:b1884","eco:b1941","P07364","P52612"
"eco:b1478","eco:b1942","P39451","P52613"
"eco:b0346","eco:b1942","P77569","P52613"
"eco:b0804","eco:b1942","P75779","P52613"
"eco:b0861","eco:b1942","P0AE30","P52613"
"eco:b0383","eco:b1942","P00634","P52613"
"eco:b1158","eco:b1943","P03014","P52614"
"eco:b0886","eco:b1943","P23886","P52614"
"eco:b0356","eco:b1943","P25437","P52614"
"eco:b1842","eco:b1944","P0ABS8","P0ABX8"
"eco:b1915","eco:b1944","P0AD07","P0ABX8"
"eco:b0156","eco:b1945","P0ACC3","P06974"
"eco:b0855","eco:b1945","P31134","P06974"
"eco:b1939","eco:b1945","P0ABZ1","P06974"
"eco:b0927","eco:b1945","P75849","P06974"
"eco:b1945","eco:b1946","P06974","P15070"
"eco:b1941","eco:b1946","P52612","P15070"
"eco:b1906","eco:b1947","P46887","P22586"
"eco:b1709","eco:b1949","P06611","P0AC07"
"eco:b1023","eco:b1949","P75906","P0AC07"
"eco:b1450","eco:b1949","P76114","P0AC07"
"eco:b1623","eco:b1951","P22333","P0DMC9"
"eco:b1881","eco:b1951","P0A9H9","P0DMC9"
"eco:b1077","eco:b1952","P75938","P0AEG8"
"eco:b1832","eco:b1953","P76270","P64519"
"eco:b1777","eco:b1953","P76231","P64519"
"eco:b1836","eco:b1953","P64503","P64519"
"eco:b1827","eco:b1953","P76268","P64519"
"eco:b1874","eco:b1953","P67826","P64519"
"eco:b0464","eco:b1953","P0ACS9","P64519"
"eco:b1237","eco:b1953","P0ACF8","P64519"
"eco:b1284","eco:b1953","P76034","P64519"
"eco:b0098","eco:b1957","P10408","P64517"
"eco:b0439","eco:b1957","P0A9M0","P64517"
"eco:b1854","eco:b1957","P21599","P64517"
"eco:b1140","eco:b1957","P75969","P64517"
"eco:b1175","eco:b1957","P0AEZ3","P64517"
"eco:b1241","eco:b1957","P0A9Q7","P64517"
"eco:b0015","eco:b1957","P08622","P64517"
"eco:b1225","eco:b1957","P11349","P64517"
"eco:b1625","eco:b1957","P64467","P64517"
"eco:b1012","eco:b1957","P75898","P64517"
"eco:b1552","eco:b1958","P0A986","P46125"
"eco:b1955","eco:b1958","P76329","P46125"
"eco:b0093","eco:b1960","P06136","P09184"
"eco:b0440","eco:b1960","P0ACF4","P09184"
"eco:b1848","eco:b1960","P0ACY9","P09184"
"eco:b1110","eco:b1960","P0AB35","P09184"
"eco:b0098","eco:b1961","P10408","P0AED9"
"eco:b0613","eco:b1961","P77231","P0AED9"
"eco:b1021","eco:b1961","P69432","P0AED9"
"eco:b0852","eco:b1961","P0C0U4","P0AED9"
"eco:b0023","eco:b1961","P0A7U7","P0AED9"
"eco:b0924","eco:b1961","P22523","P0AED9"
"eco:b0288","eco:b1962","P0AAL9","P46144"
"eco:b0435","eco:b1962","P0ABE2","P46144"
"eco:b0383","eco:b1962","P00634","P46144"
"eco:b0804","eco:b1962","P75779","P46144"
"eco:b0921","eco:b1962","P36566","P46144"
"eco:b0892","eco:b1962","P0AAZ4","P46144"
"eco:b0797","eco:b1962","P25888","P46144"
"eco:b1144","eco:b1962","P75973","P46144"
"eco:b0861","eco:b1962","P0AE30","P46144"
"eco:b1207","eco:b1967","P0A717","P31658"
"eco:b0607","eco:b1967","P39177","P31658"
"eco:b1822","eco:b1967","P36999","P31658"
"eco:b0697","eco:b1967","P03960","P31658"
"eco:b0254","eco:b1967","Q57083","P31658"
"eco:b1468","eco:b1967","P19319","P31658"
"eco:b0780","eco:b1967","P75767","P31658"
"eco:b0852","eco:b1968","P0C0U4","P76339"
"eco:b0177","eco:b1968","P0A940","P76339"
"eco:b0406","eco:b1968","P0A847","P76339"
"eco:b0086","eco:b1968","P11880","P76339"
"eco:b1961","eco:b1968","P0AED9","P76339"
"eco:b0710","eco:b1968","P0AFP6","P76339"
"eco:b0571","eco:b1969","P0ACZ8","P76340"
"eco:b1559","eco:b1969","P76161","P76340"
"eco:b0254","eco:b1972","Q57083","P76343"
"eco:b1479","eco:b1973","P26616","P76344"
"eco:b1857","eco:b1973","P39172","P76344"
"eco:b0008","eco:b1973","P0A870","P76344"
"eco:b0034","eco:b1976","P0AE58","P76346"
"eco:b0245","eco:b1976","P77692","P76346"
"eco:b1475","eco:b1978","P0AAJ3","P76347"
"eco:b1513","eco:b1982","P77257","P0AE12"
"eco:b1968","eco:b1982","P76339","P0AE12"
"eco:b1961","eco:b1982","P0AED9","P0AE12"
"eco:b0885","eco:b1983","P0A8P1","P0A8A2"
"eco:b0180","eco:b1983","P0A6Q6","P0A8A2"
"eco:b0535","eco:b1983","P0AEL8","P0A8A2"
"eco:b1714","eco:b1990","P08312","P39176"
"eco:b1982","eco:b1991","P0AE12","P36562"
"eco:b0780","eco:b1992","P75767","P36561"
"eco:b1081","eco:b1993","P75942","P0AE76"
"eco:b1493","eco:b2000","P69910","P39180"
"eco:b1004","eco:b2000","P0A8G6","P39180"
"eco:b1237","eco:b2000","P0ACF8","P39180"
"eco:b1241","eco:b2000","P0A9Q7","P39180"
"eco:b0559","eco:b2000","P64435","P39180"
"eco:b1779","eco:b2000","P0A9B2","P39180"
"eco:b1716","eco:b2000","P0A7L3","P39180"
"eco:b0812","eco:b2000","P0ABT2","P39180"
"eco:b0440","eco:b2000","P0ACF4","P39180"
"eco:b1823","eco:b2000","P0A9Y6","P39180"
"eco:b0903","eco:b2000","P09373","P39180"
"eco:b0605","eco:b2000","P0AE08","P39180"
"eco:b1654","eco:b2003","P0AC69","P64521"
"eco:b0627","eco:b2003","P0A843","P64521"
"eco:b0760","eco:b2003","P31060","P64521"
"eco:b0085","eco:b2004","P22188","P76364"
"eco:b0436","eco:b2007","P0A850","P0A8M6"
"eco:b1718","eco:b2007","P0A707","P0A8M6"
"eco:b1712","eco:b2007","P0A6X7","P0A8M6"
"eco:b0967","eco:b2007","P75876","P0A8M6"
"eco:b0948","eco:b2007","P75864","P0A8M6"
"eco:b0905","eco:b2007","P75838","P0A8M6"
"eco:b0130","eco:b2007","P31666","P0A8M6"
"eco:b1413","eco:b2007","P43329","P0A8M6"
"eco:b0178","eco:b2007","P0AEU7","P0A8M6"
"eco:b1269","eco:b2007","P37765","P0A8M6"
"eco:b0440","eco:b2007","P0ACF4","P0A8M6"
"eco:b0179","eco:b2007","P21645","P0A8M6"
"eco:b0023","eco:b2007","P0A7U7","P0A8M6"
"eco:b1919","eco:b2007","P76316","P0A8M6"
"eco:b0439","eco:b2007","P0A9M0","P0A8M6"
"eco:b1638","eco:b2007","P0AFI7","P0A8M6"
"eco:b1716","eco:b2007","P0A7L3","P0A8M6"
"eco:b0098","eco:b2007","P10408","P0A8M6"
"eco:b0911","eco:b2007","P0AG67","P0A8M6"
"eco:b0185","eco:b2007","P0ABD5","P0A8M6"
"eco:b0888","eco:b2009","P0A9P4","P33012"
"eco:b1655","eco:b2010","P76190","P33013"
"eco:b0214","eco:b2011","P0A7Y4","P04995"
"eco:b0214","eco:b2011","P0A7Y4","A0A0G3HGF9"
"eco:b1274","eco:b2011","P06612","P04995"
"eco:b1274","eco:b2011","P06612","A0A0G3HGF9"
"eco:b1763","eco:b2011","P14294","P04995"
"eco:b1763","eco:b2011","P14294","A0A0G3HGF9"
"eco:b0325","eco:b2012","P75691","P33014"
"eco:b1970","eco:b2012","P76341","P33014"
"eco:b1024","eco:b2017","P69434","P69346"
"eco:b1068","eco:b2019","P75931","P60757"
"eco:b1744","eco:b2019","P76215","P60757"
"eco:b1507","eco:b2020","P23874","P06988"
"eco:b0127","eco:b2020","P36879","P06988"
"eco:b2020","eco:b2021","P06988","P06986"
"eco:b1507","eco:b2021","P23874","P06986"
"eco:b0838","eco:b2022","P0ACA7","P06987"
"eco:b0049","eco:b2022","P05637","P06987"
"eco:b0662","eco:b2025","P75728","P60664"
"eco:b1048","eco:b2026","P33136","P06989"
"eco:b1552","eco:b2026","P0A986","P06989"
"eco:b0335","eco:b2026","P77495","P06989"
"eco:b0284","eco:b2026","P77489","P06989"
"eco:b0239","eco:b2026","P04335","P06989"
"eco:b1087","eco:b2026","P0A729","P06989"
"eco:b1734","eco:b2028","P17411","P76373"
"eco:b0826","eco:b2028","P12282","P76373"
"eco:b0779","eco:b2028","P0A8F8","P76373"
"eco:b1763","eco:b2028","P14294","P76373"
"eco:b1034","eco:b2029","P75914","P00350"
"eco:b0655","eco:b2029","P37902","P00350"
"eco:b0835","eco:b2029","P0AEI4","P00350"
"eco:b1109","eco:b2029","P00393","P00350"
"eco:b1493","eco:b2032","P69910","P37751"
"eco:b1779","eco:b2032","P0A9B2","P37751"
"eco:b0897","eco:b2032","P21367","P37751"
"eco:b2007","eco:b2032","P0A8M6","P37751"
"eco:b1823","eco:b2032","P0A9Y6","P37751"
"eco:b1237","eco:b2032","P0ACF8","P37751"
"eco:b0957","eco:b2032","P0A910","P37751"
"eco:b0623","eco:b2032","P0A972","P37751"
"eco:b0911","eco:b2032","P0AG67","P37751"
"eco:b1200","eco:b2032","P76015","P37751"
"eco:b1003","eco:b2032","P0AB14","P37751"
"eco:b0237","eco:b2032","P15288","P37751"
"eco:b1093","eco:b2032","P0AEK2","P37751"
"eco:b1324","eco:b2032","P0A862","P37751"
"eco:b0473","eco:b2032","P0A6Z3","P37751"
"eco:b0605","eco:b2032","P0AE08","P37751"
"eco:b1241","eco:b2032","P0A9Q7","P37751"
"eco:b0607","eco:b2032","P39177","P37751"
"eco:b1108","eco:b2032","P0A8E1","P37751"
"eco:b0436","eco:b2032","P0A850","P37751"
"eco:b0474","eco:b2032","P69441","P37751"
"eco:b0720","eco:b2032","P0ABH7","P37751"
"eco:b1905","eco:b2032","P0A998","P37751"
"eco:b1492","eco:b2032","P63235","P37751"
"eco:b1095","eco:b2032","P0AAI5","P37751"
"eco:b0023","eco:b2032","P0A7U7","P37751"
"eco:b0990","eco:b2032","P0A978","P37751"
"eco:b1004","eco:b2032","P0A8G6","P37751"
"eco:b0903","eco:b2032","P09373","P37751"
"eco:b0812","eco:b2032","P0ABT2","P37751"
"eco:b0172","eco:b2032","P0A805","P37751"
"eco:b1243","eco:b2032","P23843","P37751"
"eco:b0911","eco:b2033","P0AG67","P37750"
"eco:b0977","eco:b2033","P19932","P37750"
"eco:b0928","eco:b2036","P00509","P37747"
"eco:b0436","eco:b2036","P0A850","P37747"
"eco:b1587","eco:b2036","P77374","P37747"
"eco:b1384","eco:b2039","Q47129","P37744"
"eco:b0338","eco:b2039","P27111","P37744"
"eco:b1992","eco:b2039","P36561","P37744"
"eco:b2039","eco:b2040","P37744","P37760"
"eco:b0438","eco:b2041","P0A6H1","P37759"
"eco:b1014","eco:b2041","P09546","P37759"
"eco:b1252","eco:b2041","P02929","P37759"
"eco:b0885","eco:b2042","P0A8P1","P0AAB6"
"eco:b1182","eco:b2042","P77335","P0AAB6"
