"node1","node2","Uni_N1","Uni_N2"
"eco:b0026","eco:b2114","P00956","P00959"
"eco:b0680","eco:b2114","P00962","P00959"
"eco:b1876","eco:b2114","P11875","P00959"
"eco:b0930","eco:b2114","P0A8M0","P00959"
"eco:b1637","eco:b2114","P0AGJ9","P00959"
"eco:b1713","eco:b2114","P07395","P00959"
"eco:b1866","eco:b2114","P21889","P00959"
"eco:b0893","eco:b2114","P0A8L1","P00959"
"eco:b0642","eco:b2114","P07813","P00959"
"eco:b0526","eco:b2114","P21888","P00959"
"eco:b1714","eco:b2114","P08312","P00959"
"eco:b0194","eco:b2114","P16659","P00959"
"eco:b1719","eco:b2114","P0A8M3","P00959"
"eco:b1651","eco:b2133","P0AC81","P06149"
"eco:b0212","eco:b2133","P0AC84","P06149"
"eco:b1967","eco:b2133","P31658","P06149"
"eco:b0351","eco:b2143","P77580","P0ABF6"
"eco:b1241","eco:b2143","P0A9Q7","P0ABF6"
"eco:b1238","eco:b2143","P23331","P0ABF6"
"eco:b0651","eco:b2143","P41409","P0ABF6"
"eco:b0910","eco:b2143","P0A6I0","P0ABF6"
"eco:b0337","eco:b2143","P25524","P0ABF6"
"eco:b0030","eco:b2143","P22564","P0ABF6"
"eco:b2066","eco:b2143","P0A8F4","P0ABF6"
"eco:b0444","eco:b2153","P77756","P0A6T5"
"eco:b0142","eco:b2153","P26281","P0A6T5"
"eco:b1865","eco:b2153","P0AFC0","P0A6T5"
"eco:b0356","eco:b2154","P25437","P33018"
"eco:b0212","eco:b2154","P0AC84","P33018"
"eco:b0355","eco:b2154","P51025","P33018"
"eco:b2133","eco:b2154","P06149","P33018"
"eco:b1651","eco:b2154","P0AC81","P33018"
"eco:b0651","eco:b2162","P41409","P33022"
"eco:b2143","eco:b2162","P0ABF6","P33022"
"eco:b0030","eco:b2162","P22564","P33022"
"eco:b2165","eco:b2166","P33025","P30235"
"eco:b1221","eco:b2193","P0AF28","P31802"
"eco:b1222","eco:b2193","P0AFA2","P31802"
"eco:b0729","eco:b2210","P0AGE9","P33940"
"eco:b0723","eco:b2210","P0AC41","P33940"
"eco:b0720","eco:b2210","P0ABH7","P33940"
"eco:b1612","eco:b2210","P0AC33","P33940"
"eco:b0118","eco:b2210","P36683","P33940"
"eco:b0724","eco:b2210","P07014","P33940"
"eco:b0721","eco:b2210","P69054","P33940"
"eco:b0726","eco:b2210","P0AFG3","P33940"
"eco:b0116","eco:b2210","P0A9P0","P33940"
"eco:b1136","eco:b2210","P08200","P33940"
"eco:b0728","eco:b2210","P0A836","P33940"
"eco:b1611","eco:b2210","P05042","P33940"
"eco:b1276","eco:b2210","P25516","P33940"
"eco:b0722","eco:b2210","P0AC44","P33940"
"eco:b0727","eco:b2210","P0AFG6","P33940"
"eco:b1951","eco:b2216","P0DMC9","P39838"
"eco:b2216","eco:b2217","P39838","P0DMC7"
"eco:b1951","eco:b2217","P0DMC9","P0DMC7"
"eco:b2216","eco:b2218","P39838","P0DMC5"
"eco:b2217","eco:b2218","P0DMC7","P0DMC5"
"eco:b1951","eco:b2218","P0DMC9","P0DMC5"
"eco:b2219","eco:b2220","Q06067","Q06065"
"eco:b2221","eco:b2222","P76458","P76459"
"eco:b2222","eco:b2224","P76459","P76461"
"eco:b1478","eco:b2224","P39451","P76461"
"eco:b1387","eco:b2224","P77455","P76461"
"eco:b1241","eco:b2224","P0A9Q7","P76461"
"eco:b2221","eco:b2224","P76458","P76461"
"eco:b0662","eco:b2232","P75728","P17993"
"eco:b0474","eco:b2234","P69441","P00452"
"eco:b1849","eco:b2234","P33221","P00452"
"eco:b2065","eco:b2234","P28248","P00452"
"eco:b0523","eco:b2234","P0AG18","P00452"
"eco:b0522","eco:b2234","P09029","P00452"
"eco:b0684","eco:b2234","P61949","P00452"
"eco:b1131","eco:b2234","P0AB89","P00452"
"eco:b1098","eco:b2234","P0A720","P00452"
"eco:b1098","eco:b2235","P0A720","P69924"
"eco:b2065","eco:b2235","P28248","P69924"
"eco:b2234","eco:b2235","P00452","P69924"
"eco:b0684","eco:b2235","P61949","P69924"
"eco:b0474","eco:b2235","P69441","P69924"
"eco:b0523","eco:b2235","P0AG18","P69924"
"eco:b1849","eco:b2235","P33221","P69924"
"eco:b1131","eco:b2235","P0AB89","P69924"
"eco:b0522","eco:b2235","P09029","P69924"
"eco:b2239","eco:b2241","P09394","P0A9C0"
"eco:b2241","eco:b2242","P0A9C0","P13033"
"eco:b2239","eco:b2242","P09394","P13033"
"eco:b2239","eco:b2243","P09394","P0A996"
"eco:b2241","eco:b2243","P0A9C0","P0A996"
"eco:b2242","eco:b2243","P13033","P0A996"
"eco:b2235","eco:b2251","P69924","P52006"
"eco:b0684","eco:b2251","P61949","P52006"
"eco:b1098","eco:b2251","P0A720","P52006"
"eco:b2234","eco:b2251","P00452","P52006"
"eco:b2065","eco:b2251","P28248","P52006"
"eco:b2253","eco:b2254","P77690","P77757"
"eco:b2254","eco:b2255","P77757","P77398"
"eco:b2253","eco:b2255","P77690","P77398"
"eco:b2253","eco:b2257","P77690","P76473"
"eco:b2255","eco:b2257","P77398","P76473"
"eco:b2254","eco:b2257","P77757","P76473"
"eco:b0736","eco:b2260","P0A8Z3","P37353"
"eco:b2260","eco:b2261","P37353","P29208"
"eco:b0736","eco:b2261","P0A8Z3","P29208"
"eco:b2261","eco:b2262","P29208","P0ABU0"
"eco:b0736","eco:b2262","P0A8Z3","P0ABU0"
"eco:b2260","eco:b2262","P37353","P0ABU0"
"eco:b0736","eco:b2263","P0A8Z3","P37355"
"eco:b2262","eco:b2263","P0ABU0","P37355"
"eco:b2260","eco:b2263","P37353","P37355"
"eco:b2261","eco:b2263","P29208","P37355"
"eco:b2263","eco:b2264","P37355","P17109"
"eco:b2260","eco:b2264","P37353","P17109"
"eco:b2261","eco:b2264","P29208","P17109"
"eco:b0736","eco:b2264","P0A8Z3","P17109"
"eco:b2262","eco:b2264","P0ABU0","P17109"
"eco:b0583","eco:b2265","P19925","P38051"
"eco:b0586","eco:b2265","P11454","P38051"
"eco:b0594","eco:b2265","P10378","P38051"
"eco:b2261","eco:b2265","P29208","P38051"
"eco:b0593","eco:b2265","P0AEJ2","P38051"
"eco:b2262","eco:b2265","P0ABU0","P38051"
"eco:b0596","eco:b2265","P15047","P38051"
"eco:b2260","eco:b2265","P37353","P38051"
"eco:b2263","eco:b2265","P37355","P38051"
"eco:b0595","eco:b2265","P0ADI4","P38051"
"eco:b0736","eco:b2265","P0A8Z3","P38051"
"eco:b2264","eco:b2265","P17109","P38051"
"eco:b1804","eco:b2268","P09155","P0A8V0"
"eco:b1084","eco:b2268","P21513","P0A8V0"
"eco:b1286","eco:b2268","P30850","P0A8V0"
"eco:b1652","eco:b2268","P30014","P0A8V0"
"eco:b0894","eco:b2276","P18775","P0AFF0"
"eco:b0733","eco:b2276","P0ABJ9","P0AFF0"
"eco:b0979","eco:b2276","P26458","P0AFF0"
"eco:b1468","eco:b2276","P19319","P0AFF0"
"eco:b1227","eco:b2276","P11350","P0AFF0"
"eco:b0978","eco:b2276","P26459","P0AFF0"
"eco:b1873","eco:b2276","P52005","P0AFF0"
"eco:b1467","eco:b2276","P19318","P0AFF0"
"eco:b0429","eco:b2276","P0ABJ6","P0AFF0"
"eco:b0896","eco:b2276","P18777","P0AFF0"
"eco:b1224","eco:b2276","P09152","P0AFF0"
"eco:b0734","eco:b2276","P0ABK2","P0AFF0"
"eco:b0996","eco:b2276","P33226","P0AFF0"
"eco:b0432","eco:b2276","P0ABJ1","P0AFF0"
"eco:b1225","eco:b2276","P11349","P0AFF0"
"eco:b0431","eco:b2276","P0ABI8","P0AFF0"
"eco:b0430","eco:b2276","P0ABJ3","P0AFF0"
"eco:b1465","eco:b2276","P0AF32","P0AFF0"
"eco:b0997","eco:b2276","P33225","P0AFF0"
"eco:b1872","eco:b2276","P46923","P0AFF0"
"eco:b0895","eco:b2276","P18776","P0AFF0"
"eco:b0431","eco:b2277","P0ABI8","P0AFE8"
"eco:b0733","eco:b2277","P0ABJ9","P0AFE8"
"eco:b1468","eco:b2277","P19319","P0AFE8"
"eco:b0979","eco:b2277","P26458","P0AFE8"
"eco:b0894","eco:b2277","P18775","P0AFE8"
"eco:b1467","eco:b2277","P19318","P0AFE8"
"eco:b0997","eco:b2277","P33225","P0AFE8"
"eco:b0896","eco:b2277","P18777","P0AFE8"
"eco:b0429","eco:b2277","P0ABJ6","P0AFE8"
"eco:b0895","eco:b2277","P18776","P0AFE8"
"eco:b1227","eco:b2277","P11350","P0AFE8"
"eco:b0978","eco:b2277","P26459","P0AFE8"
"eco:b0430","eco:b2277","P0ABJ3","P0AFE8"
"eco:b1225","eco:b2277","P11349","P0AFE8"
"eco:b1872","eco:b2277","P46923","P0AFE8"
"eco:b1873","eco:b2277","P52005","P0AFE8"
"eco:b0432","eco:b2277","P0ABJ1","P0AFE8"
"eco:b0734","eco:b2277","P0ABK2","P0AFE8"
"eco:b0996","eco:b2277","P33226","P0AFE8"
"eco:b1224","eco:b2277","P09152","P0AFE8"
"eco:b2276","eco:b2277","P0AFF0","P0AFE8"
"eco:b1465","eco:b2277","P0AF32","P0AFE8"
"eco:b0997","eco:b2278","P33225","P33607"
"eco:b2276","eco:b2278","P0AFF0","P33607"
"eco:b0431","eco:b2278","P0ABI8","P33607"
"eco:b1467","eco:b2278","P19318","P33607"
"eco:b2277","eco:b2278","P0AFE8","P33607"
"eco:b0430","eco:b2278","P0ABJ3","P33607"
"eco:b0733","eco:b2278","P0ABJ9","P33607"
"eco:b1227","eco:b2278","P11350","P33607"
"eco:b0979","eco:b2278","P26458","P33607"
"eco:b0734","eco:b2278","P0ABK2","P33607"
"eco:b1873","eco:b2278","P52005","P33607"
"eco:b0978","eco:b2278","P26459","P33607"
"eco:b0895","eco:b2278","P18776","P33607"
"eco:b1468","eco:b2278","P19319","P33607"
"eco:b1224","eco:b2278","P09152","P33607"
"eco:b0996","eco:b2278","P33226","P33607"
"eco:b1225","eco:b2278","P11349","P33607"
"eco:b0432","eco:b2278","P0ABJ1","P33607"
"eco:b0896","eco:b2278","P18777","P33607"
"eco:b0429","eco:b2278","P0ABJ6","P33607"
"eco:b1465","eco:b2278","P0AF32","P33607"
"eco:b0894","eco:b2278","P18775","P33607"
"eco:b1872","eco:b2278","P46923","P33607"
"eco:b0895","eco:b2279","P18776","P0AFE4"
"eco:b0733","eco:b2279","P0ABJ9","P0AFE4"
"eco:b1468","eco:b2279","P19319","P0AFE4"
"eco:b0734","eco:b2279","P0ABK2","P0AFE4"
"eco:b0996","eco:b2279","P33226","P0AFE4"
"eco:b2278","eco:b2279","P33607","P0AFE4"
"eco:b2277","eco:b2279","P0AFE8","P0AFE4"
"eco:b0430","eco:b2279","P0ABJ3","P0AFE4"
"eco:b1465","eco:b2279","P0AF32","P0AFE4"
"eco:b0896","eco:b2279","P18777","P0AFE4"
"eco:b0978","eco:b2279","P26459","P0AFE4"
"eco:b0432","eco:b2279","P0ABJ1","P0AFE4"
"eco:b1224","eco:b2279","P09152","P0AFE4"
"eco:b0894","eco:b2279","P18775","P0AFE4"
"eco:b0431","eco:b2279","P0ABI8","P0AFE4"
"eco:b2276","eco:b2279","P0AFF0","P0AFE4"
"eco:b0429","eco:b2279","P0ABJ6","P0AFE4"
"eco:b1873","eco:b2279","P52005","P0AFE4"
"eco:b1225","eco:b2279","P11349","P0AFE4"
"eco:b0979","eco:b2279","P26458","P0AFE4"
"eco:b1872","eco:b2279","P46923","P0AFE4"
"eco:b1227","eco:b2279","P11350","P0AFE4"
"eco:b0997","eco:b2279","P33225","P0AFE4"
"eco:b1467","eco:b2279","P19318","P0AFE4"
"eco:b2276","eco:b2280","P0AFF0","P0AFE0"
"eco:b2278","eco:b2280","P33607","P0AFE0"
"eco:b0733","eco:b2280","P0ABJ9","P0AFE0"
"eco:b1227","eco:b2280","P11350","P0AFE0"
"eco:b0734","eco:b2280","P0ABK2","P0AFE0"
"eco:b0894","eco:b2280","P18775","P0AFE0"
"eco:b0896","eco:b2280","P18777","P0AFE0"
"eco:b1468","eco:b2280","P19319","P0AFE0"
"eco:b0996","eco:b2280","P33226","P0AFE0"
"eco:b0895","eco:b2280","P18776","P0AFE0"
"eco:b0979","eco:b2280","P26458","P0AFE0"
"eco:b1467","eco:b2280","P19318","P0AFE0"
"eco:b0431","eco:b2280","P0ABI8","P0AFE0"
"eco:b1465","eco:b2280","P0AF32","P0AFE0"
"eco:b1873","eco:b2280","P52005","P0AFE0"
"eco:b0429","eco:b2280","P0ABJ6","P0AFE0"
"eco:b0432","eco:b2280","P0ABJ1","P0AFE0"
"eco:b2277","eco:b2280","P0AFE8","P0AFE0"
"eco:b1224","eco:b2280","P09152","P0AFE0"
"eco:b0997","eco:b2280","P33225","P0AFE0"
"eco:b0978","eco:b2280","P26459","P0AFE0"
"eco:b0430","eco:b2280","P0ABJ3","P0AFE0"
"eco:b2279","eco:b2280","P0AFE4","P0AFE0"
"eco:b1225","eco:b2280","P11349","P0AFE0"
"eco:b1872","eco:b2280","P46923","P0AFE0"
"eco:b0979","eco:b2281","P26458","P0AFD6"
"eco:b1465","eco:b2281","P0AF32","P0AFD6"
"eco:b1467","eco:b2281","P19318","P0AFD6"
"eco:b1227","eco:b2281","P11350","P0AFD6"
"eco:b0895","eco:b2281","P18776","P0AFD6"
"eco:b1468","eco:b2281","P19319","P0AFD6"
"eco:b0733","eco:b2281","P0ABJ9","P0AFD6"
"eco:b2280","eco:b2281","P0AFE0","P0AFD6"
"eco:b0896","eco:b2281","P18777","P0AFD6"
"eco:b2277","eco:b2281","P0AFE8","P0AFD6"
"eco:b2276","eco:b2281","P0AFF0","P0AFD6"
"eco:b0894","eco:b2281","P18775","P0AFD6"
"eco:b1873","eco:b2281","P52005","P0AFD6"
"eco:b0429","eco:b2281","P0ABJ6","P0AFD6"
"eco:b0978","eco:b2281","P26459","P0AFD6"
"eco:b2279","eco:b2281","P0AFE4","P0AFD6"
"eco:b2278","eco:b2281","P33607","P0AFD6"
"eco:b0997","eco:b2281","P33225","P0AFD6"
"eco:b1225","eco:b2281","P11349","P0AFD6"
"eco:b0734","eco:b2281","P0ABK2","P0AFD6"
"eco:b1224","eco:b2281","P09152","P0AFD6"
"eco:b1872","eco:b2281","P46923","P0AFD6"
"eco:b0431","eco:b2281","P0ABI8","P0AFD6"
"eco:b0996","eco:b2281","P33226","P0AFD6"
"eco:b0432","eco:b2281","P0ABJ1","P0AFD6"
"eco:b0430","eco:b2281","P0ABJ3","P0AFD6"
"eco:b0996","eco:b2282","P33226","P0AFD4"
"eco:b0432","eco:b2282","P0ABJ1","P0AFD4"
"eco:b2279","eco:b2282","P0AFE4","P0AFD4"
"eco:b1467","eco:b2282","P19318","P0AFD4"
"eco:b1468","eco:b2282","P19319","P0AFD4"
"eco:b1873","eco:b2282","P52005","P0AFD4"
"eco:b2280","eco:b2282","P0AFE0","P0AFD4"
"eco:b0895","eco:b2282","P18776","P0AFD4"
"eco:b0894","eco:b2282","P18775","P0AFD4"
"eco:b1224","eco:b2282","P09152","P0AFD4"
"eco:b0733","eco:b2282","P0ABJ9","P0AFD4"
"eco:b1227","eco:b2282","P11350","P0AFD4"
"eco:b0734","eco:b2282","P0ABK2","P0AFD4"
"eco:b0978","eco:b2282","P26459","P0AFD4"
"eco:b0429","eco:b2282","P0ABJ6","P0AFD4"
"eco:b0430","eco:b2282","P0ABJ3","P0AFD4"
"eco:b2276","eco:b2282","P0AFF0","P0AFD4"
"eco:b2278","eco:b2282","P33607","P0AFD4"
"eco:b0979","eco:b2282","P26458","P0AFD4"
"eco:b2281","eco:b2282","P0AFD6","P0AFD4"
"eco:b1465","eco:b2282","P0AF32","P0AFD4"
"eco:b0896","eco:b2282","P18777","P0AFD4"
"eco:b2277","eco:b2282","P0AFE8","P0AFD4"
"eco:b1225","eco:b2282","P11349","P0AFD4"
"eco:b1872","eco:b2282","P46923","P0AFD4"
"eco:b0997","eco:b2282","P33225","P0AFD4"
"eco:b0431","eco:b2282","P0ABI8","P0AFD4"
"eco:b2276","eco:b2283","P0AFF0","P33602"
"eco:b0979","eco:b2283","P26458","P33602"
"eco:b0430","eco:b2283","P0ABJ3","P33602"
"eco:b0997","eco:b2283","P33225","P33602"
"eco:b1873","eco:b2283","P52005","P33602"
"eco:b1225","eco:b2283","P11349","P33602"
"eco:b0734","eco:b2283","P0ABK2","P33602"
"eco:b0429","eco:b2283","P0ABJ6","P33602"
"eco:b2279","eco:b2283","P0AFE4","P33602"
"eco:b0996","eco:b2283","P33226","P33602"
"eco:b2277","eco:b2283","P0AFE8","P33602"
"eco:b1467","eco:b2283","P19318","P33602"
"eco:b1468","eco:b2283","P19319","P33602"
"eco:b1224","eco:b2283","P09152","P33602"
"eco:b2278","eco:b2283","P33607","P33602"
"eco:b0431","eco:b2283","P0ABI8","P33602"
"eco:b1227","eco:b2283","P11350","P33602"
"eco:b0733","eco:b2283","P0ABJ9","P33602"
"eco:b2282","eco:b2283","P0AFD4","P33602"
"eco:b0896","eco:b2283","P18777","P33602"
"eco:b1465","eco:b2283","P0AF32","P33602"
"eco:b0895","eco:b2283","P18776","P33602"
"eco:b0894","eco:b2283","P18775","P33602"
"eco:b0978","eco:b2283","P26459","P33602"
"eco:b1872","eco:b2283","P46923","P33602"
"eco:b2280","eco:b2283","P0AFE0","P33602"
"eco:b2281","eco:b2283","P0AFD6","P33602"
"eco:b0432","eco:b2283","P0ABJ1","P33602"
"eco:b2279","eco:b2284","P0AFE4","P31979"
"eco:b0430","eco:b2284","P0ABJ3","P31979"
"eco:b2282","eco:b2284","P0AFD4","P31979"
"eco:b2283","eco:b2284","P33602","P31979"
"eco:b0979","eco:b2284","P26458","P31979"
"eco:b1224","eco:b2284","P09152","P31979"
"eco:b0996","eco:b2284","P33226","P31979"
"eco:b0997","eco:b2284","P33225","P31979"
"eco:b1468","eco:b2284","P19319","P31979"
"eco:b2276","eco:b2284","P0AFF0","P31979"
"eco:b1873","eco:b2284","P52005","P31979"
"eco:b0432","eco:b2284","P0ABJ1","P31979"
"eco:b0894","eco:b2284","P18775","P31979"
"eco:b2277","eco:b2284","P0AFE8","P31979"
"eco:b2280","eco:b2284","P0AFE0","P31979"
"eco:b0734","eco:b2284","P0ABK2","P31979"
"eco:b1467","eco:b2284","P19318","P31979"
"eco:b0896","eco:b2284","P18777","P31979"
"eco:b0978","eco:b2284","P26459","P31979"
"eco:b1227","eco:b2284","P11350","P31979"
"eco:b0431","eco:b2284","P0ABI8","P31979"
"eco:b1465","eco:b2284","P0AF32","P31979"
"eco:b0733","eco:b2284","P0ABJ9","P31979"
"eco:b1225","eco:b2284","P11349","P31979"
"eco:b0429","eco:b2284","P0ABJ6","P31979"
"eco:b2281","eco:b2284","P0AFD6","P31979"
"eco:b2278","eco:b2284","P33607","P31979"
"eco:b1872","eco:b2284","P46923","P31979"
"eco:b0895","eco:b2284","P18776","P31979"
"eco:b0979","eco:b2285","P26458","P0AFD1"
"eco:b0997","eco:b2285","P33225","P0AFD1"
"eco:b1873","eco:b2285","P52005","P0AFD1"
"eco:b2282","eco:b2285","P0AFD4","P0AFD1"
"eco:b0734","eco:b2285","P0ABK2","P0AFD1"
"eco:b2281","eco:b2285","P0AFD6","P0AFD1"
"eco:b2284","eco:b2285","P31979","P0AFD1"
"eco:b2280","eco:b2285","P0AFE0","P0AFD1"
"eco:b0733","eco:b2285","P0ABJ9","P0AFD1"
"eco:b0432","eco:b2285","P0ABJ1","P0AFD1"
"eco:b2279","eco:b2285","P0AFE4","P0AFD1"
"eco:b2277","eco:b2285","P0AFE8","P0AFD1"
"eco:b0978","eco:b2285","P26459","P0AFD1"
"eco:b2276","eco:b2285","P0AFF0","P0AFD1"
"eco:b1468","eco:b2285","P19319","P0AFD1"
"eco:b1224","eco:b2285","P09152","P0AFD1"
"eco:b1225","eco:b2285","P11349","P0AFD1"
"eco:b0431","eco:b2285","P0ABI8","P0AFD1"
"eco:b1227","eco:b2285","P11350","P0AFD1"
"eco:b1467","eco:b2285","P19318","P0AFD1"
"eco:b0896","eco:b2285","P18777","P0AFD1"
"eco:b1465","eco:b2285","P0AF32","P0AFD1"
"eco:b2278","eco:b2285","P33607","P0AFD1"
"eco:b0429","eco:b2285","P0ABJ6","P0AFD1"
"eco:b2283","eco:b2285","P33602","P0AFD1"
"eco:b0996","eco:b2285","P33226","P0AFD1"
"eco:b0895","eco:b2285","P18776","P0AFD1"
"eco:b0894","eco:b2285","P18775","P0AFD1"
"eco:b0430","eco:b2285","P0ABJ3","P0AFD1"
"eco:b1872","eco:b2285","P46923","P0AFD1"
"eco:b2284","eco:b2286","P31979","P33599"
"eco:b2279","eco:b2286","P0AFE4","P33599"
"eco:b2282","eco:b2286","P0AFD4","P33599"
"eco:b2283","eco:b2286","P33602","P33599"
"eco:b0997","eco:b2286","P33225","P33599"
"eco:b1224","eco:b2286","P09152","P33599"
"eco:b0979","eco:b2286","P26458","P33599"
"eco:b1467","eco:b2286","P19318","P33599"
"eco:b2278","eco:b2286","P33607","P33599"
"eco:b1873","eco:b2286","P52005","P33599"
"eco:b0432","eco:b2286","P0ABJ1","P33599"
"eco:b0430","eco:b2286","P0ABJ3","P33599"
"eco:b0733","eco:b2286","P0ABJ9","P33599"
"eco:b2280","eco:b2286","P0AFE0","P33599"
"eco:b1468","eco:b2286","P19319","P33599"
"eco:b1227","eco:b2286","P11350","P33599"
"eco:b1225","eco:b2286","P11349","P33599"
"eco:b0431","eco:b2286","P0ABI8","P33599"
"eco:b0894","eco:b2286","P18775","P33599"
"eco:b1465","eco:b2286","P0AF32","P33599"
"eco:b1872","eco:b2286","P46923","P33599"
"eco:b2285","eco:b2286","P0AFD1","P33599"
"eco:b0895","eco:b2286","P18776","P33599"
"eco:b0996","eco:b2286","P33226","P33599"
"eco:b0978","eco:b2286","P26459","P33599"
"eco:b2276","eco:b2286","P0AFF0","P33599"
"eco:b2277","eco:b2286","P0AFE8","P33599"
"eco:b0896","eco:b2286","P18777","P33599"
"eco:b2281","eco:b2286","P0AFD6","P33599"
"eco:b0734","eco:b2286","P0ABK2","P33599"
"eco:b0429","eco:b2286","P0ABJ6","P33599"
"eco:b0997","eco:b2287","P33225","P0AFC7"
"eco:b0733","eco:b2287","P0ABJ9","P0AFC7"
"eco:b1224","eco:b2287","P09152","P0AFC7"
"eco:b2282","eco:b2287","P0AFD4","P0AFC7"
"eco:b0979","eco:b2287","P26458","P0AFC7"
"eco:b2278","eco:b2287","P33607","P0AFC7"
"eco:b0894","eco:b2287","P18775","P0AFC7"
"eco:b2280","eco:b2287","P0AFE0","P0AFC7"
"eco:b1873","eco:b2287","P52005","P0AFC7"
"eco:b2284","eco:b2287","P31979","P0AFC7"
"eco:b0432","eco:b2287","P0ABJ1","P0AFC7"
"eco:b1468","eco:b2287","P19319","P0AFC7"
"eco:b1227","eco:b2287","P11350","P0AFC7"
"eco:b0895","eco:b2287","P18776","P0AFC7"
"eco:b2281","eco:b2287","P0AFD6","P0AFC7"
"eco:b1465","eco:b2287","P0AF32","P0AFC7"
"eco:b0430","eco:b2287","P0ABJ3","P0AFC7"
"eco:b2286","eco:b2287","P33599","P0AFC7"
"eco:b0978","eco:b2287","P26459","P0AFC7"
"eco:b2277","eco:b2287","P0AFE8","P0AFC7"
"eco:b2283","eco:b2287","P33602","P0AFC7"
"eco:b0734","eco:b2287","P0ABK2","P0AFC7"
"eco:b2279","eco:b2287","P0AFE4","P0AFC7"
"eco:b0996","eco:b2287","P33226","P0AFC7"
"eco:b1872","eco:b2287","P46923","P0AFC7"
"eco:b1225","eco:b2287","P11349","P0AFC7"
"eco:b1467","eco:b2287","P19318","P0AFC7"
"eco:b0896","eco:b2287","P18777","P0AFC7"
"eco:b0431","eco:b2287","P0ABI8","P0AFC7"
"eco:b2285","eco:b2287","P0AFD1","P0AFC7"
"eco:b2276","eco:b2287","P0AFF0","P0AFC7"
"eco:b0429","eco:b2287","P0ABJ6","P0AFC7"
"eco:b1465","eco:b2288","P0AF32","P0AFC3"
"eco:b0432","eco:b2288","P0ABJ1","P0AFC3"
"eco:b0997","eco:b2288","P33225","P0AFC3"
"eco:b2282","eco:b2288","P0AFD4","P0AFC3"
"eco:b0979","eco:b2288","P26458","P0AFC3"
"eco:b2278","eco:b2288","P33607","P0AFC3"
"eco:b2286","eco:b2288","P33599","P0AFC3"
"eco:b0734","eco:b2288","P0ABK2","P0AFC3"
"eco:b1873","eco:b2288","P52005","P0AFC3"
"eco:b2279","eco:b2288","P0AFE4","P0AFC3"
"eco:b1468","eco:b2288","P19319","P0AFC3"
"eco:b0733","eco:b2288","P0ABJ9","P0AFC3"
"eco:b2280","eco:b2288","P0AFE0","P0AFC3"
"eco:b2276","eco:b2288","P0AFF0","P0AFC3"
"eco:b2277","eco:b2288","P0AFE8","P0AFC3"
"eco:b2281","eco:b2288","P0AFD6","P0AFC3"
"eco:b2283","eco:b2288","P33602","P0AFC3"
"eco:b0895","eco:b2288","P18776","P0AFC3"
"eco:b2287","eco:b2288","P0AFC7","P0AFC3"
"eco:b2284","eco:b2288","P31979","P0AFC3"
"eco:b1227","eco:b2288","P11350","P0AFC3"
"eco:b1467","eco:b2288","P19318","P0AFC3"
"eco:b0896","eco:b2288","P18777","P0AFC3"
"eco:b0430","eco:b2288","P0ABJ3","P0AFC3"
"eco:b0894","eco:b2288","P18775","P0AFC3"
"eco:b1225","eco:b2288","P11349","P0AFC3"
"eco:b0431","eco:b2288","P0ABI8","P0AFC3"
"eco:b0978","eco:b2288","P26459","P0AFC3"
"eco:b2285","eco:b2288","P0AFD1","P0AFC3"
"eco:b0996","eco:b2288","P33226","P0AFC3"
"eco:b1872","eco:b2288","P46923","P0AFC3"
"eco:b1224","eco:b2288","P09152","P0AFC3"
"eco:b0429","eco:b2288","P0ABJ6","P0AFC3"
"eco:b1611","eco:b2296","P05042","P0A6A3"
"eco:b1136","eco:b2296","P08200","P0A6A3"
"eco:b1849","eco:b2296","P33221","P0A6A3"
"eco:b1380","eco:b2296","P52643","P0A6A3"
"eco:b1478","eco:b2296","P39451","P0A6A3"
"eco:b1241","eco:b2296","P0A9Q7","P0A6A3"
"eco:b1612","eco:b2296","P0AC33","P0A6A3"
"eco:b0720","eco:b2296","P0ABH7","P0A6A3"
"eco:b1676","eco:b2296","P0AD61","P0A6A3"
"eco:b0903","eco:b2296","P09373","P0A6A3"
"eco:b1854","eco:b2296","P21599","P0A6A3"
"eco:b0118","eco:b2296","P36683","P0A6A3"
"eco:b0720","eco:b2297","P0ABH7","P0A9M8"
"eco:b1676","eco:b2297","P0AD61","P0A9M8"
"eco:b2296","eco:b2297","P0A6A3","P0A9M8"
"eco:b1612","eco:b2297","P0AC33","P0A9M8"
"eco:b1854","eco:b2297","P21599","P0A9M8"
"eco:b1478","eco:b2297","P39451","P0A9M8"
"eco:b0118","eco:b2297","P36683","P0A9M8"
"eco:b1849","eco:b2297","P33221","P0A9M8"
"eco:b1241","eco:b2297","P0A9Q7","P0A9M8"
"eco:b1380","eco:b2297","P52643","P0A9M8"
"eco:b0903","eco:b2297","P09373","P0A9M8"
"eco:b1136","eco:b2297","P08200","P0A9M8"
"eco:b1611","eco:b2297","P05042","P0A9M8"
"eco:b1606","eco:b2303","P0AFS3","P0AC19"
"eco:b2232","eco:b2311","P17993","P0AG03"
"eco:b0662","eco:b2311","P75728","P0AG03"
"eco:b2234","eco:b2312","P00452","P0AG16"
"eco:b2235","eco:b2312","P69924","P0AG16"
"eco:b0684","eco:b2312","P61949","P0AG16"
"eco:b0523","eco:b2312","P0AG18","P0AG16"
"eco:b1131","eco:b2312","P0AB89","P0AG16"
"eco:b1849","eco:b2312","P33221","P0AG16"
"eco:b0474","eco:b2312","P69441","P0AG16"
