b0471	b0472	4.98928962716849
b4261	b4262	4.98533911690176
b0429	b0430	4.95631966111561
b1971	b1972	4.95554037827712
b2563	b2564	4.95493780737572
b1199	b1200	4.95217911822398
b0092	b0093	4.95134755505745
b0757	b0758	4.94836841826914
b2519	b2520	4.9467239458245
b2993	b2994	4.94081360471824
b0973	b2993	4.9384803101978
b1631	b1632	4.93478116347591
b4033	b4034	4.93379005998692
b1073	b1074	4.93331204869902
b2525	b2526	4.93096072864538
b1174	b1175	4.93059674906067
b0093	b0381	4.92679130446982
b2200	b2201	4.92646435368717
b1226	b1467	4.92364227890188
b1225	b1226	4.92364227890188
b1391	b1392	4.92329683033506
b0285	b0286	4.91917791708422
b1080	b1081	4.91797140102793
b2565	b2566	4.90941543160924
b0950	b0951	4.90760029270811
b1081	b1082	4.90358730521844
b4097	b4098	4.90204992749222
b1390	b1391	4.89821701678043
b1630	b1631	4.89588692543437
b4244	b4245	4.89240677128682
b3249	b3250	4.89229695168569
b3149	b3150	4.88924860369751
b1865	b1866	4.88923416187858
b3284	b4473	4.88806395748628
b0722	b0723	4.88532086581486
b0003	b0004	4.88442662375537
b2564	b2565	4.88339779070573
b3486	b3487	4.88265807354174
b0284	b0285	4.88223506451577
b1465	b1466	4.88143251173178
b0062	b4198	4.88119349391632
b0950	b1834	4.87898271045881
b1389	b1390	4.87777686301821
b2482	b2722	4.87672066744744
b1466	b1467	4.87666589468631
b1225	b1466	4.87666589468631
b1132	b1133	4.87656852079011
b3158	b3159	4.87596753435784
b2120	b2121	4.87515435811498
b2119	b2120	4.87500601612412
b1870	b1871	4.87455867525876
b1475	b1476	4.8741379192614
b3804	b3805	4.87103817793595
b1227	b1466	4.87102732331808
b2168	b2169	4.86947040775861
b2204	b2205	4.86851838206351
b3033	b3034	4.8680434007277
b1208	b1209	4.86619634930659
b2312	b2313	4.86524615479642
b0777	b1593	4.86487482903641
b3192	b3193	4.86439073641492
b3300	b3301	4.86397589477789
b2482	b2483	4.86313586864271
b4220	b4221	4.86222735575402
b1476	b3893	4.86175309027513
b2719	b2720	4.86005539175446
b2489	b2720	4.85974672355133
b4099	b4100	4.85902103161275
b2440	b2441	4.8587634781041
b2263	b2264	4.8584655597032
b3200	b3201	4.85840660112527
b0891	b0892	4.85717161498247
b0794	b3487	4.85671291777446
b2483	b2723	4.85637302354712
b0488	b0489	4.85634517310875
b3344	b3345	4.85484127625478
b3260	b3261	4.85408617161862
b0640	b0641	4.85320445909013
b1940	b1941	4.85302495418723
b0741	b0742	4.85172036983803
b2722	b2723	4.85167463710942
b2526	b2527	4.85105529346728
b2571	b2572	4.85062932811704
b1394	b1396	4.84975943284594
b2235	b2236	4.84949192050316
b3834	b3835	4.8492381047598
b1881	b1882	4.84916925118902
b2261	b2262	4.84667601792153
b3811	b3812	4.84477781996612
b4382	b4383	4.84425107071236
b4014	b4015	4.84208789728543
b0923	b0924	4.84098985497154
b1388	b1389	4.84070219399892
b1226	b1227	4.84061186777212
b2763	b2764	4.83969894704664
b0307	b0308	4.83789096868951
b0823	b0824	4.83671762390092
b3350	b3351	4.83542610944733
b0351	b0352	4.83507040277305
b3892	b3893	4.83478925635113
b3802	b3803	4.83423354214252
b0212	b0213	4.83223107526286
b2959	b2960	4.83214194791725
b3345	b3346	4.83060194087226
b0951	b0952	4.82569401575396
b1833	b1834	4.82519511647412
b1755	b1756	4.82419557849286
b0027	b0028	4.82019117673155
b1018	b1019	4.8197576418803
b0503	b1764	4.81810455226087
b3990	b3991	4.81770006579557
b4292	b4293	4.81569247209176
b3365	b3366	4.81504168749672
b0049	b0050	4.81486966027138
b1891	b1892	4.81475210033352
b0062	b0063	4.81379527158438
b4095	b4096	4.81317943784649
b0619	b0620	4.81274030686825
b2842	b2843	4.81106826727589
b0421	b0422	4.81070307878272
b1818	b1819	4.81069018730748
b4098	b4099	4.80940994684326
b0824	b3951	4.80858879709475
b0213	b0214	4.805002663754
b3748	b3749	4.80473473509512
b2754	b2755	4.8025004307957
b1396	b1397	4.802143466124
b0046	b0047	4.8012940897914
b2527	b2528	4.8007957816059
b4234	b4235	4.79834660214923
b1223	b1468	4.79755969704942
b1223	b1224	4.79755969704942
b2199	b2200	4.79703228337311
b1924	b1925	4.79690839735009
b0067	b0068	4.7968934313205
b1468	b1469	4.79476290346175
b3981	b3982	4.79468916805593
b0102	b0103	4.79436272737069
b1746	b1747	4.7933459480549
b1440	b1441	4.79334106242845
b1475	b3892	4.79330530559608
b1224	b1469	4.79307944087173
b0063	b4198	4.79158316285602
b3148	b3149	4.79155910019898
b3793	b4481	4.79087642917598
b0273	b2874	4.79038653364754
b1056	b1057	4.79028543538606
b1226	b1465	4.78938651749246
b0470	b0471	4.7890829408341
b2874	b4254	4.78694201080021
b3828	b3829	4.78356287960295
b1048	b1049	4.782766375347
b0737	b0738	4.78267777885264
b1131	b1132	4.77894278194815
b0047	b3351	4.77794156805301
b0273	b0521	4.77690269898286
b0793	b3487	4.77521018867261
b3803	b3804	4.7746835376073
b1183	b1184	4.77376360144085
b0594	b0595	4.77370082278466
b1395	b1396	4.7733236856901
b3247	b4472	4.77327853321307
b0521	b4254	4.77324628981757
b2262	b2263	4.77174149763288
b4105	b4106	4.77097710171875
b0951	b1833	4.77083135550625
b4072	b4073	4.77030238649884
b3179	b3180	4.77027811426975
b1388	b1390	4.76915967391205
b3146	b3147	4.76835291104576
b0824	b3114	4.76799809367064
b2737	b2738	4.76535889084407
b2961	b2962	4.76431225685507
b0935	b0936	4.76413229761583
b2843	b4266	4.76375468271672
b1817	b1818	4.76273755933863
b4289	b4290	4.76220480775508
b1305	b1306	4.76218348051255
b1280	b1281	4.76086058571178
b1281	b1282	4.76051474930428
b3745	b3746	4.75927725693442
b2774	b2843	4.75817551596039
b0061	b0062	4.75794852808256
b4260	b4261	4.7576291783048
b2720	b2721	4.75718965718559
b2747	b2748	4.75589101806332
b2481	b2723	4.75391304778673
b2241	b2242	4.75345786856572
b0062	b3583	4.75280794463083
b2728	b2729	4.75203283253965
b2791	b2792	4.7517024584581
b2726	b2727	4.75064441965333
b3649	b3650	4.75059118637938
b2513	b2514	4.75005168828214
b2487	b2720	4.74910854274186
b0974	b0975	4.74860437061091
b1944	b1945	4.7479620930028
b1671	b4073	4.74724778146182
b0365	b0366	4.74587683386864
b1521	b3091	4.74580390476875
b2745	b2746	4.74482558476523
b0795	b0796	4.74257875869569
b2723	b2724	4.73917190463019
b2205	b2206	4.73803583445284
b0615	b0616	4.73761328693702
b0046	b3350	4.73746718987693
b3180	b3181	4.73707152172195
b1925	b1926	4.73683915906123
b3838	b3839	4.73428544860724
b0788	b0789	4.73428124216115
b0974	b2994	4.73366181841849
b2893	b2894	4.73147261290437
